epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,nll_energy
185,0.19800859817275757,0.23513677215752293,0.21906503285235618,0.450728307767463,0.3614848830241311,0.4420550939953916,0.24695834522049193,0.3569241125840986,0.2561384749015724,-0.08575829813299217
190,0.2003747210778284,0.18050067151827986,0.2217511282567599,0.4614273236733917,0.37626518862053643,0.45133273568546467,0.23451592714285924,0.33555186188957076,0.2459959848871318,-0.08338077476212431
195,0.1572687811053053,0.19439877266577252,0.18498507867590586,0.45813598820454293,0.37419450688456385,0.4440736489249441,0.24393253288644293,0.34791223681831174,0.25746259295193286,-0.08442735336548625
200,0.43012390686561236,0.4462390411928622,0.44423978163213806,0.4793029551960718,0.40407458194348655,0.4753358239950987,0.22266108238182156,0.3140042385599476,0.2293930183398858,-0.08453448823612524
205,0.255632824190602,0.27130799693287233,0.29032225993356175,0.4664854480180219,0.38392430752473716,0.4544123023615801,0.22986854988671718,0.3198631190058743,0.23934790109904835,-0.08799384640400702
210,0.12274178255637419,0.25271349851971064,0.15361614128859477,0.4628095405119371,0.3544863250068284,0.440335281483291,0.2363381543295352,0.3555305707062196,0.2545876497532232,-0.08582251574867256
215,0.20329764374534764,0.21957626745436074,0.23569314854855838,0.3935687687457013,0.35782122549922124,0.4021932655373824,0.2646411653430726,0.3244061964994687,0.2646127353126271,-0.08720573834099057
220,0.18669125295884137,0.27284414439170807,0.22535152793014257,0.47892095459787976,0.4018082802042442,0.47179147583629527,0.23333242322160727,0.3230343354948111,0.24139980602005406,-0.09051919800239976
225,0.11658153917623498,0.24315320521226721,0.1574546414473038,0.4735040909948461,0.37999246633256717,0.46433204918890547,0.23288467262368823,0.33709274934287337,0.24349093761428037,-0.08701518741569624
230,0.1656095845699467,0.2927658473446533,0.20691107522614655,0.4512541389998009,0.3742608245690067,0.4385093612709226,0.24279735715918427,0.3292620424043372,0.25449291203245916,-0.09106533676780595
235,0.17297568903510233,0.2570380810829182,0.2092107715346864,0.46919793467637555,0.35665476779563815,0.4440976331886675,0.2360447327183281,0.35135184003547903,0.2618341038543481,-0.09024744289449667
240,0.4105926665323707,0.7296943750892841,0.728017217642016,0.456997436497599,0.3937196053085865,0.45236112775344756,0.21529484606774751,0.2825940494518067,0.22171995566197714,-0.08933557603653274
245,0.15582587108296667,0.2619227747301611,0.18956338112002144,0.4684000712755806,0.38906066965224106,0.45890085972893474,0.23857175680186612,0.33245526699371597,0.25330593407251684,-0.0911586860207727
250,0.162954674379,0.26294074552260893,0.19486696942920514,0.4700129993465463,0.42515821648464086,0.4773210464752547,0.23744063693488815,0.3017099082414823,0.23729266563371806,-0.09335403730682867
255,0.16401210899559623,0.26648722673506453,0.1869935644703455,0.46049157524852663,0.41408165477853204,0.46703441221946307,0.2384774066096199,0.29565173361189867,0.2367767921565188,-0.0913163432284318
260,0.19608265228493638,0.250887946837701,0.22346702260913692,0.4588327940383209,0.4050648742017777,0.4612656118735116,0.236723367622087,0.3101100385126939,0.24094134761826488,-0.09335448820058062
265,0.16766343604101042,0.28255575947161954,0.20651807510155762,0.43168094635379867,0.3907708326078679,0.4366438222280342,0.241527037784851,0.29780115892374515,0.24182303821785991,-0.09115410995168237
270,0.1492054160606072,0.22734318043361706,0.1928630109893781,0.4656922766856068,0.42482921381750044,0.4703044793178076,0.23834766150869663,0.30483410275029543,0.2428368785095768,-0.0930224732679034
275,0.15666953593952376,0.2632624546270643,0.19251328886586827,0.45146571169365846,0.4296842548203447,0.4667809847612,0.24512937693992654,0.29454917185818136,0.24095989397305262,-0.09527945182409756
280,0.14932535143199788,0.2452346596908,0.17944064739211849,0.46175740184386915,0.4006112889225861,0.457736411268089,0.2385734047474578,0.32021744680968195,0.2500758028875236,-0.0944113988459744
285,0.07894726697967587,0.220695267493378,0.08570790318885971,0.43320545830732954,0.41022999149232486,0.4498233924992389,0.251511746385065,0.30234369337259237,0.2486053990951559,-0.09191506696990556
290,0.15328454104460257,0.2776070372648413,0.19542933503718377,0.46531989933940116,0.41470356943586045,0.4627849613062918,0.24046756169044173,0.31537961315717633,0.24917061580614397,-0.09368369952501569
295,0.13939654191339598,0.23779318119173581,0.17702831164091326,0.4663814448463037,0.4405170523140438,0.48059478926489885,0.23944823728949935,0.2921420819189208,0.23713061325621432,-0.0972355226207365
