uncertainty_type,bin_index,count,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,rmse,rmse_mean,rmse_std,rmse_ci95_low,rmse_ci95_high,rmse_n,rmv,rmv_mean,rmv_std,rmv_ci95_low,rmv_ci95_high,rmv_n,mse,mse_mean,mse_std,mse_ci95_low,mse_ci95_high,mse_n,mean_variance,mean_variance_mean,mean_variance_std,mean_variance_ci95_low,mean_variance_ci95_high,mean_variance_n,ence_term,ence_term_mean,ence_term_std,ence_term_ci95_low,ence_term_ci95_high,ence_term_n,uncertainty_min,uncertainty_min_mean,uncertainty_min_std,uncertainty_min_ci95_low,uncertainty_min_ci95_high,uncertainty_min_n,uncertainty_max,uncertainty_max_mean,uncertainty_max_std,uncertainty_max_ci95_low,uncertainty_max_ci95_high,uncertainty_max_n
epistemic,5,3300.0,3300.0,0.0,3300.0,3300.0,5,0.021316178482651212,0.021316178482651212,0.002255424367847991,0.01851614820264752,0.024116208762654905,5,0.005403465562435409,0.005403465562435409,7.369304584890004e-05,0.0053119782296105434,0.005494952895260274,5,0.0004584490163675086,0.0004584490163675086,9.758940846276892e-05,0.000337295187137524,0.0005796028455974931,5,2.9201784616430594e-05,2.9201784616430594e-05,8.01720133909123e-07,2.82064771776021e-05,3.019709205525909e-05,5,14.699387070922928,14.699387070922928,3.329011893902433,10.566535516111902,18.832238625733954,5,2.5143213861156255e-05,2.5143213861156255e-05,7.301151226528028e-07,2.423680153341012e-05,2.604962618890239e-05,5,3.360752016305924e-05,3.360752016305924e-05,9.604694274020236e-07,3.241513104193366e-05,3.4799909284184816e-05,5
epistemic,6,3300.0,3300.0,0.0,3300.0,3300.0,5,0.02573783859631428,0.02573783859631428,0.0038371623123498334,0.020974136112191507,0.030501541080437056,5,0.00621986197375652,0.00621986197375652,9.046900263848796e-05,0.006107547878723841,0.006332176068789199,5,0.0006742153872989796,0.0006742153872989796,0.00020524017302591985,0.0004194169079803843,0.0009290138666175749,5,3.8693230684933074e-05,3.8693230684933074e-05,1.1346624108118603e-06,3.7284587081917197e-05,4.010187428794895e-05,5,16.32298251598389,16.32298251598389,4.7272286890551785,10.45429382992251,22.191671202045274,5,3.360983901075087e-05,3.360983901075087e-05,9.620089452459451e-07,3.241553863219586e-05,3.4804139389305885e-05,5,4.406159787322395e-05,4.406159787322395e-05,1.3069111626196643e-06,4.243911348368909e-05,4.5684082262758805e-05,5
epistemic,7,3300.0,3300.0,0.0,3300.0,3300.0,5,0.0304448545662828,0.0304448545662828,0.0027012958100895153,0.027091290522495048,0.03379841861007055,5,0.0070821234951068904,0.0070821234951068904,9.968296785439267e-05,0.006958370585290078,0.007205876404923703,5,0.0009327267688049965,0.0009327267688049965,0.00015889742294099317,0.000735461188991362,0.001129992348618631,5,5.016442255520925e-05,5.016442255520925e-05,1.4218904723350706e-06,4.839919538370993e-05,5.192964972670857e-05,5,17.55896856427506,17.55896856427506,2.9001568783597524,13.958525476078547,21.15941165247157,5,4.406873122206889e-05,4.406873122206889e-05,1.305514524832345e-06,4.244798070938242e-05,4.568948173475536e-05,5,5.6746862537693235e-05,5.6746862537693235e-05,1.4957248383161515e-06,5.488997258937948e-05,5.860375248600699e-05,5
epistemic,8,3300.0,3300.0,0.0,3300.0,3300.0,5,0.03800678745091836,0.03800678745091836,0.0028965432819295857,0.03441083051600121,0.041602744385835506,5,0.008029686530504104,0.008029686530504104,0.00010948871037417225,0.007893760135127454,0.008165612925880753,5,0.0014512278627265584,0.0014512278627265584,0.00022914921589728393,0.0011667471449077192,0.0017357085805453976,5,6.448545600031856e-05,6.448545600031856e-05,1.7678526977753848e-06,6.229072885498743e-05,6.668018314564969e-05,5,21.455409620957084,21.455409620957084,2.9766320436891154,17.76002529613874,25.15079394577543,5,5.675119391526096e-05,5.675119391526096e-05,1.4942700682756039e-06,5.489611001294991e-05,5.8606277817572e-05,5,7.287379266927019e-05,7.287379266927019e-05,1.9892716744290172e-06,7.040418162712759e-05,7.53434037114128e-05,5
epistemic,9,3300.0,3300.0,0.0,3300.0,3300.0,5,0.043558310462230035,0.043558310462230035,0.005028029993195389,0.03731618750283905,0.04980043342162102,5,0.00909639809370341,0.00909639809370341,0.00012649241026345168,0.0089393622010451,0.00925343398636172,5,0.0019175512788139962,0.0019175512788139962,0.00046311120365522446,0.0013426149556417621,0.0024924876019862302,5,8.275725854301444e-05,8.275725854301444e-05,2.312041467208137e-06,7.988694011908791e-05,8.562757696694097e-05,5,22.07691327002295,22.07691327002295,4.890812806800456,16.00514063685874,28.148685903187157,5,7.287927874131129e-05,7.287927874131129e-05,1.9910366759824598e-06,7.040747651161908e-05,7.535108097100349e-05,5,9.342564153485e-05,9.342564153485e-05,2.761964231198548e-06,8.999675977322302e-05,9.685452329647698e-05,5
epistemic,10,3300.0,3300.0,0.0,3300.0,3300.0,5,0.05126474038548825,0.05126474038548825,0.0023196165406005214,0.04838501777351875,0.054144462997457746,5,0.010317539719897082,0.010317539719897082,0.00013811941535637164,0.010146069308045829,0.010489010131748334,5,0.002632378103507852,0.002632378103507852,0.0002358296009913748,0.0023396039218015995,0.0029251522852141044,5,0.00010646688744997267,0.00010646688744997267,2.8602869286726708e-06,0.00010291594150651641,0.00011001783339342893,5,23.744065613206317,23.744065613206317,2.3917096095829256,20.774841983598293,26.71328924281434,5,9.343091369373724e-05,9.343091369373724e-05,2.7640529255939545e-06,8.999943889124567e-05,9.686238849622881e-05,5,0.00012091737298760563,0.00012091737298760563,2.998594955588649e-06,0.00011719472247765937,0.00012464002349755189,5
epistemic,11,3300.0,3300.0,0.0,3300.0,3300.0,5,0.06206194894474922,0.06206194894474922,0.0016589786699144492,0.060002385088004644,0.0641215128014938,5,0.011812306522312062,0.011812306522312062,0.00013882633689869993,0.011639958492149894,0.011984654552474229,5,0.0038538872750024456,0.0038538872750024456,0.00020549696042417798,0.0035987700031315946,0.004109004546873297,5,0.00013954600357850945,0.00013954600357850945,3.2856763569965e-06,0.00013546695157347122,0.00014362505558354767,5,26.63162353096189,26.63162353096189,1.6654946773109212,24.563970279478593,28.699276782445185,5,0.00012092595861759036,0.00012092595861759036,3.003535456021934e-06,0.00011719717464956465,0.00012465474258561607,5,0.00016094252350740135,0.00016094252350740135,3.8111600327343105e-06,0.00015621110194181012,0.00016567394507299257,5
epistemic,12,3300.0,3300.0,0.0,3300.0,3300.0,5,0.07356170253930147,0.07356170253930147,0.002490184412103539,0.07047022589478158,0.07665317918382136,5,0.013764924727022398,0.013764924727022398,0.00013602198004148254,0.013596058207580822,0.013933791246463975,5,0.005416284895205701,0.005416284895205701,0.00037150031118886323,0.004955080283254059,0.005877489507157343,5,0.00018948795432383617,0.00018948795432383617,3.738917655022847e-06,0.000184846219137436,0.00019412968951023634,5,27.57180723143577,27.57180723143577,1.6266793583511407,25.55234183761896,29.59127262525258,5,0.00016094988386612387,0.00016094988386612387,3.8032787308320055e-06,0.00015622824666053464,0.0001656715210717131,5,0.00022410266392398627,0.00022410266392398627,3.909239646570769e-06,0.00021924947995637968,0.00022895584789159285,5
epistemic,13,3300.0,3300.0,0.0,3300.0,3300.0,5,0.09344601232299442,0.09344601232299442,0.0035616490012872083,0.08902434995536444,0.09786767469062439,5,0.01679900301961446,0.01679900301961446,0.00011753782157352192,0.016653083934876738,0.01694492210435218,5,0.008742305493955924,0.008742305493955924,0.0006682800633565064,0.007912659224457465,0.009571951763454382,5,0.000282217554564616,0.000282217554564616,3.948912756578461e-06,0.00027731511782183013,0.00028711999130740185,5,29.96301972471618,29.96301972471618,2.0767733910583073,27.38477836909156,32.5412610803408,5,0.00022414542036131024,0.00022414542036131024,3.903967046474877e-06,0.0002192987821418712,0.0002289920585807493,5,0.0003626714285928756,0.0003626714285928756,5.265353878223226e-06,0.00035613467635053507,0.00036920818083521615,5
epistemic,14,3300.0,3300.0,0.0,3300.0,3300.0,5,0.1566134362190765,0.1566134362190765,0.003807638624963818,0.15188638635777568,0.16134048608037732,5,0.027491805702719148,0.027491805702719148,0.0005966024729773924,0.026751144648739452,0.028232466756698844,5,0.024539366893865395,0.024539366893865395,0.0011971319455082513,0.023053169553636628,0.026025564234094162,5,0.0007560841284046712,0.0007560841284046712,3.29425782839038e-05,0.0007151870723955027,0.0007969811844138397,5,31.527339581969102,31.527339581969102,2.510413876949594,28.41074876606546,34.643930397872744,5,0.00036275297170504925,0.00036275297170504925,5.233969263529548e-06,0.00035625518236154105,0.00036925076104855746,5,0.010671640560030938,0.010671640560030938,0.002974547007141923,0.00697884473498686,0.014364436385075015,5
