epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,nll_energy
170,0.703664500580969,0.9848557033086259,0.983877289461013,0.6680916912819675,0.5531421739771365,0.6659225213620944,0.013736040960378011,0.03616179248588371,0.012714974323167687,0.051422517976636044
175,0.5616471653346057,0.9988224576742293,0.998774988282862,0.6934335039450296,0.5870837650663272,0.6820217275717728,0.01002681625267272,0.025231225556250243,0.010358512008717069,0.07225283153180562
180,0.7292713131143025,0.9929218445089718,0.9927748171831584,0.7026305100510473,0.5953538284538055,0.6940677419912799,0.008806191038962139,0.02026013806348568,0.008447610099624425,0.07042828598951838
185,0.5463753821529175,0.9869443130495106,0.9882609946129711,0.6620675890483185,0.5727209485589053,0.6646216162327335,0.00810995216581,0.020068435746427776,0.007824925494228386,0.05620478091305361
190,0.43175386289600914,0.6802821200887321,0.6822878025654067,0.688258384714707,0.5909078749364972,0.6796591648966529,0.01412530799108674,0.034961568233643533,0.013900658462235706,0.058250919611314164
195,0.19898488091375208,0.999710523700704,0.9977713188415285,0.6647336447064349,0.5648222946452717,0.6601047053395616,0.009676813892397057,0.024057744260268958,0.009788683166758138,0.0665618641690233
200,0.41083183528674544,0.9962888735886117,0.9963304708397368,0.6659755561383693,0.57629417507385,0.6631513167461563,0.006784220359473531,0.015582800004859653,0.006921612362673906,0.06665887572069273
205,0.42449196612945717,0.9878967363993729,0.9900692122507746,0.6812522866322687,0.577558531341588,0.6758392924505676,0.013627419821926638,0.03352739807614362,0.013024298626680596,0.06582105305017052
210,0.5390200960142131,0.9996216200460868,0.9996138035326803,0.6920749479971623,0.5895459308836115,0.685944516340827,0.0065293605590911775,0.016265253838554698,0.00645640359987721,0.08887077914084189
215,0.6000226469216202,0.9996850197445107,0.999616447924143,0.65656437933179,0.5755997889528139,0.6542768464304455,0.005401553858849016,0.011667551044324898,0.004966708999891218,0.07059005598325636
220,0.6571858873158575,0.9998780016802165,0.9998841045451117,0.6732891598523857,0.5877853856680505,0.667559141438242,0.00522282145702993,0.011603098066757135,0.005115407383783217,0.08188864618295304
225,0.4908439453365269,0.9998616344171833,0.9998173008423621,0.6808024007979439,0.5845734078071508,0.6752318681788698,0.005932375500228371,0.014097315801550634,0.005889359141852903,0.07041481636072909
230,0.4764635098609662,0.9995875921012448,0.9995216349265669,0.6524716006471065,0.5792598495471236,0.6496285565929825,0.005693607382631568,0.012563524263039015,0.005706090090321749,0.08178588213425803
235,0.44776153775359523,0.9998896389674556,0.999848930956045,0.6673854487609285,0.5820516893010766,0.6666138017845585,0.006041060217792377,0.014225240783088256,0.005874543982998405,0.07195164290112831
240,0.6106765986092327,0.9999794508251629,0.9999794946688557,0.6936162510855135,0.5874917208393455,0.6845333106600403,0.004731677940617565,0.01169088813843765,0.00495088760082055,0.09276068645168098
245,0.4823263623119202,0.9998753413942759,0.9998327036628719,0.6758643702912468,0.5888255842066874,0.6740178094941218,0.004423470824666715,0.012157786644836669,0.004802699523743926,0.1263647753486952
250,0.3831461092015385,0.9985186074127866,0.9982617103292974,0.6598170649352411,0.577255439428177,0.657918116528264,0.005854739668045398,0.01353645318943416,0.005953582383097851,0.08684412164484347
255,0.35693262682625315,0.9999309432410503,0.9999098886462457,0.6772274245500934,0.596396886032635,0.6796681361386295,0.0037103114407996936,0.009001911218283927,0.003581977443663733,0.0728317234364297
260,0.4386257670315534,0.9984933866572419,0.998259053621689,0.6727361251583057,0.5923608057511279,0.6698612638994336,0.0040350068804472705,0.010444852690445487,0.004042320368117467,0.0957142699166173
265,0.446200124772512,0.999569209968823,0.9994550893978728,0.6833511633720072,0.591920391451164,0.6766287223553284,0.004447113175421721,0.010418342760229193,0.004606117718370283,0.10937096520316772
270,0.36981832478496285,0.9998313475130511,0.9997313615763156,0.683504253665023,0.5957522750489218,0.6756621960287315,0.005790669294799378,0.013956531186874505,0.00609940802801693,0.1067498987149021
275,0.35982134963425205,0.999376439896823,0.9992578259922549,0.6529850726392251,0.5814606879019205,0.6508694276914574,0.005033167342137212,0.010989750908930038,0.005053540908295409,0.09609413240756182
280,0.4178621103333433,0.9998048785986932,0.9998338596251628,0.67317756818773,0.5977968990292631,0.6706934897007192,0.005859822582982953,0.014018712723946922,0.006114768980803263,0.11880924566733542
285,0.537417876000448,0.9841102066727201,0.9820586402408096,0.6568143486699495,0.5751044718365357,0.6563612430455392,0.008689688953990601,0.021322945664115238,0.008985236740149439,0.11435567053683417
290,0.32070237996703105,0.999964004572115,0.9999570321699294,0.6665032392481569,0.5884274350033128,0.6632609086731732,0.004871736881229245,0.012109548254472522,0.00541152199230887,0.12779160681489612
295,0.3756097991169881,0.997457121172434,0.9969406640493607,0.6663090154810575,0.5932810424178345,0.6642932546907431,0.008117657956947563,0.017711515693896236,0.008394769633552766,0.1100907879671505
