epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,nll_energy
185,0.8478448031785593,0.27770296030637415,0.8336450158049018,0.32709335002523554,0.22577664314080165,0.31324740400208945,0.2931234861257183,0.3851339653914147,0.30459659348277374,-0.09878359976380187
190,0.6508386465036564,0.17962261396834012,0.5956554592714014,0.35736612568407755,0.2627387974093874,0.34615141332076366,0.2634418371210179,0.38311164203987114,0.27400380334829366,-0.09533703031928402
195,0.5058953216301072,0.2637158483568572,0.48372873401148775,0.33800104083607,0.24395494299893855,0.31938596207717473,0.27532879394633347,0.3937324931515648,0.28746648781104733,-0.09651978470290637
200,0.7097147024037816,0.7239520434007969,0.7256380178198284,0.4045528281110662,0.31668569536710894,0.4009558966465418,0.20544768885506776,0.2765214531184521,0.20903679157453875,-0.09736116743434307
205,0.8508877726279164,0.34586668497535117,0.8445108669631096,0.3219041391693204,0.2198862165008389,0.3024743617378516,0.26766726023028503,0.3513274831846842,0.27875997837356337,-0.10340482502155901
210,0.4904437153223011,0.306612204247059,0.5048095476373066,0.3903241110778235,0.2371056306120497,0.35985918490012153,0.24965136184581105,0.39928714321754954,0.2694244600814579,-0.10017075895278933
215,0.8207372621495385,0.2592549645918874,0.7714587636800934,0.19502467879660237,0.17691524669631273,0.20284923745928876,0.3298407886776984,0.37741738421709137,0.32858600896025414,-0.10341935683161282
220,0.9003909245497983,0.31506949075290575,0.8769420194414256,0.3595037173232149,0.23234603404807233,0.3343989839033177,0.26324478490797365,0.3721129376397896,0.2774315015353206,-0.10784967182497203
225,0.35630001335542405,0.372740151743226,0.4139996885391182,0.3763407039476461,0.22959499536130504,0.3523285243799655,0.24217160701339707,0.3557025418822036,0.2563170218245742,-0.10234809267704885
230,0.834714116902969,0.3207434858240402,0.8070671991838063,0.31180587407289295,0.220106683994304,0.2943946921731987,0.2805793808326741,0.37233686449015674,0.2917537399525437,-0.10961152035549034
235,0.8915146817310465,0.21954665397983536,0.8702056685589767,0.34246780231201224,0.18790496190631933,0.30723390730165073,0.2556131576760364,0.38737852302388154,0.28291697426305545,-0.10863034617837868
240,0.8728360902449358,0.8993513723766984,0.9440862046012951,0.330665887945632,0.23606581074057448,0.31422652776878746,0.16422913211712117,0.2226944985539182,0.17093539410987385,-0.10707910700497916
245,0.8916770498163574,0.2557072640279118,0.8713564303171619,0.3508877849830132,0.22692085320041533,0.3276766590215382,0.262050162646661,0.40830360905945623,0.2806716576534151,-0.11092809467294254
250,0.8912615220558433,0.29184809204348733,0.8599474808621553,0.3580154949623396,0.2665389002225218,0.34802773561007044,0.2577405315207572,0.3581582384308234,0.2645579048886938,-0.11355359599709243
255,0.4644277556721243,0.3501347671485345,0.4746126802358849,0.36002528646081583,0.2650207330712564,0.35028535943520417,0.25093625927504615,0.32907642848197727,0.2567254974706696,-0.1113779606642999
260,0.868798070624114,0.27507864476592686,0.848888049550075,0.3027099842043845,0.21381462721003724,0.2914637395588313,0.2690143467049006,0.3378784614464796,0.27582217426299976,-0.11561884302540253
265,0.9267967744364533,0.3364530678978822,0.9094452525467338,0.2618582828303767,0.2250317409488706,0.2691920262083293,0.2787836353766243,0.327165278567464,0.2758039258409758,-0.11277683415477117
270,0.9124294139089018,0.2401109147186539,0.8535506178692132,0.3527750234906029,0.2672571574652227,0.3365795476588848,0.24126843890985517,0.32105779433614823,0.2511617893218501,-0.11535516589890554
275,0.8387105479896695,0.26634045937647854,0.8267703102606913,0.32230048689793517,0.24269593634989792,0.3127524433385206,0.26413429462484794,0.3313922332893477,0.2696076778967681,-0.12004078048526237
280,0.8250414366025652,0.33108705453853976,0.8209488905899317,0.3425170780239317,0.23510144233721353,0.32978756103285134,0.25088513203607776,0.3386737810330679,0.259859793835734,-0.11923798470008026
285,0.20166211630238368,0.27391775852053796,0.20507193171848648,0.2459111746393882,0.23080857078295153,0.2626359638256556,0.27780305095297975,0.3108577820102097,0.27106321887322204,-0.11601201411347759
290,0.9214943730598854,0.26681588688139635,0.9042742129239618,0.35620876195928464,0.258272986959617,0.3346894831792001,0.24871991769784296,0.3347581595191102,0.26307194334926853,-0.11881284337525802
295,0.9098790273607982,0.2526665741863405,0.8743806008875594,0.3329813074283406,0.25201717648384236,0.3241294912672207,0.23506947867021777,0.303662391399538,0.2412604991637989,-0.1259993739786395
