epoch,train_loss,train_loss_mean,train_loss_std,train_loss_ci95_low,train_loss_ci95_high,train_loss_n,train_loss_geometric_mean,train_loss_geometric_ci95_low,train_loss_geometric_ci95_high,train_loss_geometric_n,val_loss,val_loss_mean,val_loss_std,val_loss_ci95_low,val_loss_ci95_high,val_loss_n,val_loss_geometric_mean,val_loss_geometric_ci95_low,val_loss_geometric_ci95_high,val_loss_geometric_n,train_rmse_e_atom,train_rmse_e_atom_mean,train_rmse_e_atom_std,train_rmse_e_atom_ci95_low,train_rmse_e_atom_ci95_high,train_rmse_e_atom_n,train_rmse_e_atom_geometric_mean,train_rmse_e_atom_geometric_ci95_low,train_rmse_e_atom_geometric_ci95_high,train_rmse_e_atom_geometric_n,val_rmse_e_atom,val_rmse_e_atom_mean,val_rmse_e_atom_std,val_rmse_e_atom_ci95_low,val_rmse_e_atom_ci95_high,val_rmse_e_atom_n,val_rmse_e_atom_geometric_mean,val_rmse_e_atom_geometric_ci95_low,val_rmse_e_atom_geometric_ci95_high,val_rmse_e_atom_geometric_n
230,-4.308088322939158,-4.308088322939158,0.02424912707005364,-4.3381927640491,-4.277983881829216,5,nan,nan,nan,0,-4.045338713138103,-4.045338713138103,0.010800255266409304,-4.058746851406366,-4.031930574869841,5,nan,nan,nan,0,0.002703682618730277,0.002703682618730277,0.00012003660228288654,0.0025546613853463626,0.002852703852114191,5,0.0027015725951397753,0.00255771931567972,0.0028535165848996478,5,0.005489578569385192,0.005489578569385192,7.602770356270623e-05,0.005395192840859149,0.005583964297911235,5,0.0054891537195130395,0.005394973090460394,0.005584978469998734,5
235,-4.299633363722324,-4.299633363722324,0.024196049461188404,-4.329671910841702,-4.269594816602947,5,nan,nan,nan,0,-4.039259293732643,-4.039259293732643,0.011698214634054164,-4.053782217074376,-4.02473637039091,5,nan,nan,nan,0,0.0027671847850743586,0.0027671847850743586,0.00014514771156791783,0.0025869889898807496,0.0029473805802679677,5,0.0027641369311165623,0.0025897056907199403,0.00295031709639501,5,0.005531873641124233,0.005531873641124233,9.783505761259625e-05,0.0054104148470869255,0.005653332435161541,5,0.005531174134945972,0.005410097650488685,0.00565496027753433,5
240,-4.322708554013252,-4.322708554013252,0.013299185410136988,-4.33921902644523,-4.3061980815812735,5,nan,nan,nan,0,-4.054397266683579,-4.054397266683579,0.011872909612234464,-4.0691370677161105,-4.0396574656510476,5,nan,nan,nan,0,0.0026621029434279178,0.0026621029434279178,9.073050478786048e-05,0.002549464202644768,0.0027747416842110674,5,0.0026608624865750094,0.0025503711444612286,0.00277614071498517,5,0.005456109938125802,0.005456109938125802,6.835955245566459e-05,0.005371243950362268,0.005540975925889335,5,0.005455764526716461,0.0053710429461687964,0.005541822485744514,5
245,-4.33928560061109,-4.33928560061109,0.023672777792436796,-4.3686745242990375,-4.309896676923143,5,nan,nan,nan,0,-4.063007171996236,-4.063007171996236,0.016405670769211355,-4.08337423709157,-4.042640106900901,5,nan,nan,nan,0,0.0027553457559109065,0.0027553457559109065,0.0003158988799514553,0.002363168371515927,0.003147523140305886,5,0.0027421116099027283,0.0024001583166534273,0.003132783378909529,5,0.00549667668509201,0.00549667668509201,0.00013720101407602639,0.005326346436232174,0.005667006933951846,5,0.005495322967916009,0.005329089003489048,0.005666742383535662,5
250,-4.350829854311943,-4.350829854311943,0.03532491416306384,-4.394684496793032,-4.306975211830854,5,nan,nan,nan,0,-4.069778132042885,-4.069778132042885,0.02125849717743985,-4.096169810989318,-4.043386453096453,5,nan,nan,nan,0,0.002571933819922245,0.002571933819922245,0.0001637260896122037,0.0023686736197240064,0.0027751940201204833,5,0.002567733673356357,0.0023714116459195847,0.0027803086101196076,5,0.005457946407951987,0.005457946407951987,7.758541770806643e-05,0.005361626831926212,0.005554265983977762,5,0.005457507291940768,0.005362365632933555,0.005554336999823844,5
255,-4.356493162071228,-4.356493162071228,0.030260056263858522,-4.39405996103876,-4.318926363103696,5,nan,nan,nan,0,-4.067723376836777,-4.067723376836777,0.016211366437389924,-4.087849219916249,-4.047597533757305,5,nan,nan,nan,0,0.002566747799728919,0.002566747799728919,0.00015756790887390423,0.002371132765018285,0.0027623628344395526,5,0.0025628146354917153,0.00237238195092293,0.002768533478909402,5,0.005450893543041506,0.005450893543041506,6.498989387230193e-05,0.005370210868272721,0.0055315762178102905,5,0.005450584683594842,0.005370707665708614,0.00553164968980282,5
260,-4.371629251202107,-4.371629251202107,0.034235363474625184,-4.414131254701939,-4.329127247702274,5,nan,nan,nan,0,-4.075432565612793,-4.075432565612793,0.014828099230447133,-4.093841130950662,-4.057024000274924,5,nan,nan,nan,0,0.002560907255391419,0.002560907255391419,0.00014428728269153443,0.0023817796524821565,0.002740034858300681,5,0.002557647431820224,0.0023844699960054424,0.0027434022640063687,5,0.0054395298879969965,0.0054395298879969965,7.474466554072873e-05,0.005346737006193347,0.005532322769800646,5,0.005439114713711958,0.005346390560641376,0.00553344701128024,5
265,-4.410156738053322,-4.410156738053322,0.012598727184904367,-4.425797616155964,-4.394515859950681,5,nan,nan,nan,0,-4.101047230403424,-4.101047230403424,0.006520167495320548,-4.109141789759016,-4.092952671047832,5,nan,nan,nan,0,0.0025032348836183695,0.0025032348836183695,0.00012249742019753722,0.0023511586310669664,0.0026553111361697725,5,0.002500826306214623,0.0023528903387810786,0.0026580636210589595,5,0.005433149693072707,0.005433149693072707,0.0001138901305995434,0.005291759088795175,0.005574540297350238,5,0.005432182288212502,0.005291286418805087,0.005576829919374019,5
270,-4.398546732882261,-4.398546732882261,0.023139373356358853,-4.427273453663386,-4.369820012101136,5,nan,nan,nan,0,-4.09003763430357,-4.09003763430357,0.010630963639641203,-4.1032356029523775,-4.076839665654763,5,nan,nan,nan,0,0.002491798733056802,0.002491798733056802,0.00011960261368091649,0.002343316281307074,0.00264028118480653,5,0.0024894846144011273,0.002344615749899677,0.002643304620642045,5,0.005421898233880806,0.005421898233880806,0.00012468476674397434,0.005267106467277948,0.005576690000483664,5,0.0054207338337747026,0.0052664363521294595,0.005579551964916153,5
275,-4.442182866384982,-4.442182866384982,0.028761490504233576,-4.477889248499996,-4.406476484269969,5,nan,nan,nan,0,-4.11285229350567,-4.11285229350567,0.017576295234626258,-4.134672647834019,-4.09103193917732,5,nan,nan,nan,0,0.002442084249119165,0.002442084249119165,0.00012970078590149564,0.0022810652705883188,0.0026031032276500115,5,0.0024393198897561656,0.002283237529185976,0.002606072057111569,5,0.005417700559571512,0.005417700559571512,8.090919639482452e-05,0.005317254628834125,0.005518146490308898,5,0.005417212069643528,0.005316908425410034,0.0055194079452719515,5
280,-4.458257279792786,-4.458257279792786,0.022983002254058298,-4.486789871332602,-4.4297246882529695,5,nan,nan,nan,0,-4.12096131736517,-4.12096131736517,0.013752825180095405,-4.138034967667444,-4.103887667062896,5,nan,nan,nan,0,0.0023941620332637538,0.0023941620332637538,0.0001402101560850851,0.0022200960400968564,0.002568228026430651,5,0.0023907652823420083,0.002218900284432603,0.0025759420895804,5,0.0053740584262862235,0.0053740584262862235,6.721349481687672e-05,0.005290615228901735,0.005457501623670712,5,0.005373719843062801,0.005290498357395884,0.0054582504333185,5
285,-4.4528856926374445,-4.4528856926374445,0.04980428551100262,-4.514715967016282,-4.391055418258607,5,nan,nan,nan,0,-4.116805779433251,-4.116805779433251,0.027506705277311007,-4.150954389680419,-4.082657169186082,5,nan,nan,nan,0,0.0023966588100895496,0.0023966588100895496,0.0001555323947916843,0.002203570794749123,0.002589746825429976,5,0.0023925050830659027,0.0022033680506623136,0.002597877631372377,5,0.0054033754131852215,0.0054033754131852215,8.862363683723656e-05,0.005293352275098315,0.005513398551272128,5,0.005402792627889328,0.005293700077179106,0.005514133357462528,5
290,-4.47460329874897,-4.47460329874897,0.036619910020856294,-4.520065633186388,-4.429140964311551,5,nan,nan,nan,0,-4.125452514376639,-4.125452514376639,0.022010897043221993,-4.152778271378135,-4.098126757375144,5,nan,nan,nan,0,0.0023435189299695685,0.0023435189299695685,8.572752598050073e-05,0.0022370912119768615,0.0024499466479622756,5,0.002342255037341586,0.002237669355226864,0.0024517289147912677,5,0.005371906773676257,0.005371906773676257,6.674365960828846e-05,0.005289046860231328,0.005454766687121185,5,0.005371571970252976,0.005288780252995507,0.00545565972707317,5
295,-4.4857730669417375,-4.4857730669417375,0.02323259924554291,-4.5146155243958885,-4.4569306094875865,5,nan,nan,nan,0,-4.132894827508926,-4.132894827508926,0.013783729740902625,-4.150006844739963,-4.115782810277889,5,nan,nan,nan,0,0.0023472202782524863,0.0023472202782524863,0.00019757527879235706,0.0021019374964021593,0.0025925030601028133,5,0.002340267074143858,0.002100348693785403,0.0026075908226700553,5,0.005380793054087051,0.005380793054087051,9.529106941141301e-05,0.005262492532212104,0.005499093575961998,5,0.005380114686488365,0.005262685519916419,0.0055001641139726535,5
