epoch,loader,config_index,num_atoms,ref_energy,pred_energy,error,sq_error,aleatoric_var,epistemic_var,total_var,aleatoric_var_raw,epistemic_var_raw,total_var_raw
197,Default_Default,897,31,-25.803349713709675,-25.803145280301585,0.00020443340808995458,4.179301834327391e-08,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.492462444157577e-07,2.386701347457159e-07,7.879163791614736e-07
197,Default_Default,898,25,-13.264168539134955,-13.264190365202282,-2.182606732681336e-05,4.763772149545896e-10,1.0200457864904703e-07,2.75186149793155e-07,1.4551977736998717e-07,6.157984558611669e-07,4.95623288757409e-07,1.1114217446185758e-06
197,Default_Default,899,32,-16.32867981544238,-16.328703089671315,-2.327422893344533e-05,5.416897324464237e-10,1.0052181832781384e-07,2.3044137458018729e-07,1.2739843537234147e-07,4.6179922708895283e-07,4.2844309821881016e-07,8.902423253077629e-07
197,Default_Default,900,8,-54.032979752375,-54.03553660942939,-0.0025568570543939018,6.53751799660386e-06,6.341812865285387e-07,1.8140577161857885e-06,1.1370054026929998e-06,1.2573841032264878e-06,2.2041412269995353e-06,3.461525330226023e-06
197,Default_Default,901,32,-15.818645495671065,-15.818175382386963,0.00047011328410206943,2.2100649988923305e-07,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.889002080831522e-07,2.1679739504457795e-07,8.056976031277301e-07
197,Default_Default,902,29,-19.96842971327586,-19.96849920103693,-6.948776107051913e-05,4.828548938593553e-09,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.596555902280932e-07,3.71493782662929e-07,9.311493728910222e-07
197,Default_Default,903,20,-33.20729039877124,-33.20802968155025,-0.0007392827790084766,5.465390273384961e-07,2.6617641837046547e-07,1.8292549897302366e-07,2.748175754278456e-07,1.0224730955447454e-06,2.934318430935267e-07,1.315904938638272e-06
197,Default_Default,904,18,-27.39955882388889,-27.399400843086354,0.00015798080253404123,2.4957933969299727e-08,2.1552269350711226e-07,2.75186149793155e-07,3.2451775788424e-07,8.723093589936177e-07,5.441865379192828e-07,1.4164958969129006e-06
197,Default_Default,905,21,-24.53327188819843,-24.5332614380381,1.0450160331743064e-05,1.092058509591363e-10,6.341812865285387e-07,1.528928581101894e-07,2.748175754278456e-07,1.285786029264702e-06,5.8236632180910345e-08,1.3440226614456123e-06
197,Default_Default,906,18,-20.949989895166667,-20.949323310485575,0.0006665846810918197,4.4433513706628293e-07,2.6617641837046547e-07,2.3044137458018729e-07,3.2451775788424e-07,1.046503628913921e-06,3.986150631290111e-07,1.445118692042932e-06
197,Default_Default,907,36,-15.632686018833333,-15.632582771371752,0.00010324746158119069,1.0660038322959448e-08,1.0200457864904703e-07,2.3044137458018729e-07,1.3402221104668203e-07,5.907165664089819e-07,4.102878984062156e-07,1.0010044648151976e-06
197,Default_Default,908,17,-32.17861718423154,-32.17855235854686,6.482568468157979e-05,4.202369394435609e-09,1.0200457864904703e-07,1.8292549897302366e-07,1.2149146753648977e-07,5.702549547443089e-07,1.1324395243125476e-07,6.834989071755636e-07
197,Default_Default,909,18,-37.537195425489365,-37.536631900874966,0.0005635246143995687,3.1755999103418256e-07,1.641077132526761e-07,2.3044137458018729e-07,1.3402221104668203e-07,7.233750911527324e-07,3.526362805146462e-07,1.0760113716673787e-06
197,Default_Default,910,16,-28.3759494445625,-28.376030902725393,-8.145816289228947e-05,6.635432301786765e-09,2.1552269350711226e-07,1.8292549897302366e-07,1.2739843537234147e-07,8.21108581780332e-07,1.61337348697495e-07,9.82445930477827e-07
197,Default_Default,911,10,-22.62401275282793,-22.62441787504472,-0.0004051222167902324,1.6412401053703207e-07,2.1552269350711226e-07,1.8292549897302366e-07,1.3402221104668203e-07,8.3550525476481e-07,2.3106913156139834e-07,1.0665743863262082e-06
197,Default_Default,912,5,-33.901572526799995,-33.90144158238165,0.00013094441834482495,1.714644069566453e-08,1.1788195712887747e-06,2.75186149793155e-07,7.546051717622994e-07,1.8049483937668153e-06,4.5907489687902736e-07,2.2640232906458425e-06
197,Default_Default,913,16,-41.08871164363849,-41.08852890714932,0.00018273648917244145,3.339262447506981e-08,1.568153033008524e-07,3.1438462219908585e-07,2.0528465489607257e-07,6.250348445573487e-07,5.880575115049468e-07,1.2130923560622956e-06
197,Default_Default,914,20,-17.24959266775,-17.249915046883253,-0.0003223791332516157,1.03928305556063e-07,1.1667677584209041e-06,4.805571784020579e-07,7.546051717622994e-07,1.6824551122614081e-06,6.158859286831155e-07,2.2983410409445238e-06
197,Default_Default,915,12,-28.625494621083334,-28.625260947325902,0.00023367375743177377,5.460342491228345e-08,2.1552269350711226e-07,1.8292549897302366e-07,2.0528465489607257e-07,9.676308576278478e-07,2.688814585364973e-07,1.236512316164345e-06
197,Default_Default,916,26,-30.511867139189057,-30.51184270451625,2.4434672805995206e-05,5.970532351360416e-10,1.568153033008524e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.214783474009016e-07,2.628087477082702e-07,8.842870951091718e-07
197,Default_Default,917,29,-23.42642487368966,-23.427232391960516,-0.0008075182708573436,6.520857577684342e-07,2.1552269350711226e-07,1.8292549897302366e-07,1.3402221104668203e-07,9.487470358501506e-07,1.3087965171997993e-07,1.0796266875701306e-06
197,Default_Default,918,23,-27.37211932321739,-27.372015168614436,0.00010415460295476464,1.0848181316664667e-08,2.054058090278158e-07,1.8292549897302366e-07,1.2739843537234147e-07,7.503862860896925e-07,2.273820777546023e-07,9.777683638442948e-07
197,Default_Default,919,20,-22.67029109585,-22.67018139108236,0.00010970476764171622,1.2035136043322946e-08,2.1552269350711226e-07,2.3044137458018729e-07,2.0528465489607257e-07,8.664874158116468e-07,4.0817836860126883e-07,1.2746657844129157e-06
197,Default_Default,920,29,-22.524758167140067,-22.524612262770297,0.0001459043697700224,2.128808511798743e-08,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.468263717746125e-07,3.3801184982235494e-07,8.848382215969675e-07
197,Default_Default,921,7,-26.71259633860487,-26.712747043697505,-0.00015070509263281906,2.2712024945466573e-08,6.341812865285387e-07,2.3044137458018729e-07,3.2451775788424e-07,1.2372806596874871e-06,3.883021625641367e-07,1.6255828222516237e-06
197,Default_Default,922,27,-25.122723201817305,-25.12246132439634,0.0002618774209643959,6.857978361096344e-08,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.491492940668197e-07,2.2979585988628236e-07,7.789451539531021e-07
197,Default_Default,923,31,-23.527696989354837,-23.52779001434172,-9.302498688157357e-05,8.653648184316935e-09,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.233220027628896e-07,3.7427339971848106e-07,8.975954024813707e-07
197,Default_Default,924,29,-26.255537980999698,-26.255282743014728,0.00025523798496962513,6.514642897135459e-08,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.052807300519323e-07,2.518767447594767e-07,7.571574748114089e-07
197,Default_Default,925,33,-16.872562947863234,-16.872625953923087,-6.30060598538762e-05,3.969763578310229e-09,1.0052181832781384e-07,2.3044137458018729e-07,1.2739843537234147e-07,4.54476184082966e-07,4.080228769637792e-07,8.624990610467452e-07
197,Default_Default,926,33,-17.61833930709091,-17.618071262416706,0.00026804467420404876,7.184794736915464e-08,1.641077132526761e-07,4.805571784020579e-07,2.748175754278456e-07,7.02227515339517e-07,6.552471846068856e-07,1.3574746999464026e-06
197,Default_Default,927,18,-15.156604719277778,-15.156288566596364,0.00031615268141393926,9.995251796522377e-08,2.1552269350711226e-07,2.75186149793155e-07,3.2451775788424e-07,8.687672245082258e-07,5.340073956592419e-07,1.4027746201674675e-06
197,Default_Default,928,13,-48.556376709428044,-48.55654161668588,-0.00016490725783313565,2.719440368604428e-08,2.1552269350711226e-07,3.1438462219908585e-07,2.748175754278456e-07,7.616759821788465e-07,5.68105889543066e-07,1.3297818717219126e-06
197,Default_Default,929,26,-20.940778673063356,-20.94110424492342,-0.00032557186006343386,1.0599703606516415e-07,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.798100829660273e-07,2.7507558435853774e-07,8.548856673245651e-07
197,Default_Default,930,7,-32.55458233997097,-32.555062164782406,-0.00047982481143549194,2.302318496691054e-07,6.341812865285387e-07,1.528928581101894e-07,2.0528465489607257e-07,1.2127859712429207e-06,4.2897621656450805e-08,1.2556835928993714e-06
197,Default_Default,931,28,-27.04982833443159,-27.050269828362186,-0.0004414939305945609,1.9491689075183494e-07,1.0200457864904703e-07,1.8292549897302366e-07,6.497923166810304e-08,5.323676128537494e-07,1.2020487787410623e-07,6.525724907278557e-07
197,Default_Default,932,11,-24.427832422999998,-24.427129342006694,0.0007030809933041837,4.943228831455976e-07,5.148980068475402e-06,1.2076098699940637e-06,1.6699481284654302e-06,5.299420503467963e-06,1.4155897154149302e-06,6.7150102188828934e-06
197,Default_Default,933,23,-28.444477319527984,-28.445021764972218,-0.000544445444234043,2.964208417472044e-07,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.069679555136798e-07,1.5406037801495978e-07,7.610283335286396e-07
197,Default_Default,934,30,-25.416226033233333,-25.415558932143032,0.0006671010903005481,4.4502386468018004e-07,2.125149172043285e-07,2.3044137458018729e-07,2.023541766059904e-07,7.527694347631733e-07,4.149774453652998e-07,1.1677468801284732e-06
197,Default_Default,935,26,-29.209272913615386,-29.208973935986286,0.00029897762910024994,8.938762270240662e-08,1.641077132526761e-07,2.75186149793155e-07,2.0528465489607257e-07,6.815306853372044e-07,5.308844833824603e-07,1.2124151687196646e-06
197,Default_Default,936,31,-19.913389876225807,-19.913404893206607,-1.5016980800197643e-05,2.2550971235350465e-10,1.0200457864904703e-07,4.805571784020579e-07,2.023541766059904e-07,4.98247499513155e-07,6.932677651892112e-07,1.1915152647023663e-06
197,Default_Default,937,20,-33.88780887802211,-33.8873025895064,0.0005062885157158803,2.5632806114578917e-07,2.1552269350711226e-07,2.3044137458018729e-07,1.4551977736998717e-07,7.596813651541802e-07,3.6560892527148694e-07,1.125290290425667e-06
197,Default_Default,938,39,-25.370458779530537,-25.370324262753385,0.00013451677715181631,1.809476333531141e-08,1.0052181832781384e-07,1.8292549897302366e-07,5.142410792590517e-08,4.3840983225669317e-07,1.5424981442326685e-07,5.9265964667996e-07
197,Default_Default,939,19,-25.566430255557815,-25.566305433726836,0.00012482183097972666,1.558048948913145e-08,2.1552269350711226e-07,2.3044137458018729e-07,1.4551977736998717e-07,7.580222226690219e-07,3.707888898884465e-07,1.1288111125574683e-06
197,Default_Default,940,33,-24.27163396402399,-24.271769214278304,-0.00013525025431349036,1.829263129186382e-08,1.0200457864904703e-07,4.805571784020579e-07,2.023541766059904e-07,5.335658592311208e-07,6.278110719791967e-07,1.1613769312103175e-06
197,Default_Default,941,14,-26.777775358285712,-26.77795017660183,-0.00017481831611831922,3.056144365044459e-08,2.1552269350711226e-07,7.573457829133833e-08,1.2739843537234147e-07,8.62299801554855e-07,1.821585978766273e-08,8.805156613425177e-07
197,Default_Default,942,20,-23.9107883303,-23.91026410495186,0.0005242253481405612,2.748122156330926e-07,2.1552269350711226e-07,2.3044137458018729e-07,2.023541766059904e-07,7.999892243628306e-07,3.798315100255767e-07,1.1798207343884073e-06
197,Default_Default,943,23,-18.31674947169565,-18.3168623373088,-0.0001128656131506034,1.2738646631861658e-08,2.6617641837046547e-07,2.3044137458018729e-07,2.748175754278456e-07,1.0264658299771508e-06,3.4047491208949174e-07,1.3669407420666426e-06
197,Default_Default,944,39,-26.71858722214215,-26.71905879854515,-0.0004715764029974423,2.223843038640061e-07,1.0052181832781384e-07,1.8292549897302366e-07,1.2739843537234147e-07,4.639647648715011e-07,2.6226841294466174e-07,7.262331778161628e-07
197,Default_Default,945,8,-19.324244917062387,-19.324526045840905,-0.00028112877851782514,7.903339011092438e-08,2.1552269350711226e-07,1.8292549897302366e-07,2.023541766059904e-07,9.640341248126177e-07,1.9432348502873977e-07,1.1583576098413575e-06
197,Default_Default,946,32,-23.213297795202863,-23.213283510012435,1.4285190427898442e-05,2.0406666556132128e-10,1.0052181832781384e-07,1.8292549897302366e-07,6.497923166810304e-08,4.3290947795376215e-07,2.2533583051579756e-07,6.582453084695597e-07
197,Default_Default,947,18,-32.499249002166664,-32.499256314574986,-7.312408321524799e-06,5.347131546070513e-11,2.98536311507103e-07,3.1438462219908585e-07,4.221477100517373e-07,1.1186015147810122e-06,5.809560442726315e-07,1.6995575590536435e-06
197,Default_Default,948,25,-26.40136017232,-26.400900371083463,0.0004598012365377713,2.114171771216635e-07,2.1552269350711226e-07,2.3044137458018729e-07,2.0528465489607257e-07,9.374355586904412e-07,3.360717803313585e-07,1.2735073390217997e-06
197,Default_Default,949,17,-33.58330481198783,-33.583592722067216,-0.00028791007938622215,8.289221381218073e-08,2.6617641837046547e-07,1.8292549897302366e-07,1.4551977736998717e-07,9.887815408008486e-07,1.381420162426857e-07,1.1269235570435343e-06
197,Default_Default,950,35,-17.013167618457143,-17.013053054929177,0.00011456352796557212,1.3124801939918426e-08,1.641077132526761e-07,2.3044137458018729e-07,1.3402221104668203e-07,7.071716110368134e-07,3.3395289935709483e-07,1.0411245103939083e-06
197,Default_Default,951,38,-18.333737829105264,-18.334203957076834,-0.0004661279715705291,2.17275285880456e-07,1.0200457864904703e-07,2.2582803561731396e-07,1.2739843537234147e-07,5.29115779822553e-07,3.225511036495878e-07,8.516668834721407e-07
197,Default_Default,952,8,-61.28740293425,-61.287777980136525,-0.000375045886528369,1.4065941700185023e-07,2.1552269350711226e-07,1.9011761649332844e-06,1.1370054026929998e-06,9.64132373108144e-07,2.249447226849495e-06,3.2135795999576388e-06
197,Default_Default,953,49,-21.96743892788151,-21.967540222710312,-0.00010129482880216756,1.0260642342060434e-08,1.0052181832781384e-07,1.8292549897302366e-07,1.2739843537234147e-07,4.3758337391736705e-07,3.0027864632293544e-07,7.378620202403024e-07
197,Default_Default,954,6,-31.763721443666668,-31.76370955313701,1.189052965955284e-05,1.4138469558470578e-10,6.341812865285387e-07,1.8292549897302366e-07,3.2451775788424e-07,1.4063467201570054e-06,1.447642552054102e-07,1.5511109753624157e-06
197,Default_Default,955,36,-20.249225108284413,-20.24959895247057,-0.0003738441861571573,1.397594755235073e-07,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.230965656650006e-07,3.601620197530898e-07,8.832585854180905e-07
197,Default_Default,956,25,-15.582774644010533,-15.582490484877486,0.00028415913304691287,8.074641289397313e-08,2.1552269350711226e-07,4.805571784020579e-07,4.221477100517373e-07,9.543964259096528e-07,7.835614374911997e-07,1.7379578634008525e-06
197,Default_Default,957,19,-37.55831432072735,-37.55820071405393,0.00011360667341620001,1.2906476244695126e-08,2.1552269350711226e-07,2.3044137458018729e-07,1.4551977736998717e-07,7.641947321506381e-07,3.302089767518212e-07,1.0944037089024594e-06
197,Default_Default,958,32,-18.03818008296875,-18.038519830401544,-0.00033974743279330255,1.1542831808963964e-07,2.1552269350711226e-07,2.3044137458018729e-07,2.748175754278456e-07,9.211974372415887e-07,3.8152969884733864e-07,1.3027271360889275e-06
197,Default_Default,959,23,-27.743401737503792,-27.743884393718307,-0.0004826562145154867,2.329570214104195e-07,1.0200457864904703e-07,3.072467167872093e-07,1.484944554929427e-07,5.752740861072334e-07,5.663008248982057e-07,1.1415749110054392e-06
197,Default_Default,960,24,-23.81471010479167,-23.81537027573518,-0.0006601709435116732,4.3582567465709273e-07,2.1552269350711226e-07,3.1438462219908585e-07,3.2451775788424e-07,8.206783724889392e-07,5.943898119004013e-07,1.4150681843893404e-06
197,Default_Default,961,13,-41.84245770892308,-41.841694365329644,0.000763343593433774,5.826934416363868e-07,6.341812865285387e-07,1.8292549897302366e-07,3.2451775788424e-07,1.3397905991359477e-06,2.3073947811460393e-07,1.5705300772505517e-06
197,Default_Default,962,16,-33.6511143921875,-33.651626254059614,-0.0005118618721127177,2.620025761227362e-07,2.1552269350711226e-07,3.1438462219908585e-07,3.2451775788424e-07,9.65582168199836e-07,5.988030834078975e-07,1.5643852516077336e-06
197,Default_Default,963,30,-30.225463253534038,-30.225676290056768,-0.00021303652273019225,4.538456001697172e-08,1.641077132526761e-07,4.805571784020579e-07,2.748175754278456e-07,6.600420129663138e-07,6.685830520237192e-07,1.328625064990033e-06
197,Default_Default,964,22,-14.799566657591562,-14.800091793887994,-0.0005251362964315831,2.757681298298795e-07,1.641077132526761e-07,2.75186149793155e-07,2.023541766059904e-07,7.159510371916139e-07,4.6760171315807863e-07,1.1835527503496926e-06
197,Default_Default,965,16,-40.83986752091627,-40.83900415721294,0.000863363703331288,7.453968842299162e-07,1.1667677584209041e-06,2.3044137458018729e-07,5.580019867585311e-07,1.5202586866284859e-06,3.550220083814493e-07,1.8752806950099353e-06
197,Default_Default,966,23,-25.55438944608063,-25.55462353918145,-0.00023409310081845547,5.479957985079955e-08,2.1552269350711226e-07,1.8292549897302366e-07,1.4551977736998717e-07,9.486789571152362e-07,1.8492955834746802e-07,1.1336085154627041e-06
197,Default_Default,967,41,-16.45194768321951,-16.451792032740443,0.0001556504790691804,2.4227071634465362e-08,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.197240855529107e-07,3.052383345765299e-07,8.249624201294406e-07
197,Default_Default,968,28,-21.72501687492857,-21.725103554875602,-8.66799470315982e-05,7.513413217400671e-09,1.641077132526761e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.861203699361313e-07,2.310560940655117e-07,9.17176464001643e-07
197,Default_Default,969,21,-27.343953166190474,-27.344413152668587,-0.0004599864781127394,2.1158756004656169e-07,2.1552269350711226e-07,1.8292549897302366e-07,1.2739843537234147e-07,8.227312606503729e-07,8.772994257319608e-08,9.10461203223569e-07
197,Default_Default,970,39,-23.42868336930769,-23.428476525122285,0.00020684418540639626,4.2784517036435636e-08,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.200504902289039e-07,3.40815466382293e-07,8.608659566111968e-07
197,Default_Default,971,13,-24.287804762384614,-24.2876514036419,0.0001533587427147154,2.351890396703827e-08,1.1667677584209041e-06,4.805571784020579e-07,1.1035575820785583e-06,1.7890211797467561e-06,8.883958559166022e-07,2.677417035663358e-06
197,Default_Default,972,31,-25.698474024083247,-25.699300622651343,-0.000826598568096415,6.832651927790436e-07,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.51824533057851e-07,3.318601007423004e-07,8.836846338001513e-07
197,Default_Default,973,21,-33.418677282764776,-33.41834036623707,0.0003369165277078423,1.1351274664270927e-07,1.641077132526761e-07,2.75186149793155e-07,1.4551977736998717e-07,6.563067982104406e-07,4.798856943851523e-07,1.136192492595593e-06
197,Default_Default,974,38,-21.617948828157893,-21.618017883419995,-6.905526210232438e-05,4.7686292240207175e-09,1.0200457864904703e-07,2.75186149793155e-07,1.3402221104668203e-07,5.490479767512655e-07,4.6205820010847965e-07,1.0111061768597451e-06
197,Default_Default,975,15,-34.9314780778,-34.93211907832756,-0.000641000527558333,4.108816763300613e-07,2.6617641837046547e-07,2.75186149793155e-07,3.2451775788424e-07,1.0414253894564737e-06,4.6671792002716785e-07,1.5081433094836415e-06
197,Default_Default,976,28,-20.662322200142857,-20.662190430738793,0.0001317694040636752,1.7363175847296104e-08,2.1552269350711226e-07,1.8292549897302366e-07,1.2739843537234147e-07,8.147348243310371e-07,1.4756729466844044e-07,9.623021189994776e-07
197,Default_Default,977,35,-27.9595152764749,-27.95941806598965,9.721048525079823e-05,9.44987844269566e-09,1.0052181832781384e-07,1.8292549897302366e-07,5.142410792590517e-08,4.2919221532825675e-07,9.652469600977228e-08,5.25716911338029e-07
197,Default_Default,978,29,-24.25961926748235,-24.25960203336359,1.7234118761422224e-05,2.9701484948280546e-10,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.225828030115703e-07,2.854650683045832e-07,8.080478713161535e-07
197,Default_Default,979,27,-23.892408004701227,-23.893062292420563,-0.0006542877193354002,4.280924196731194e-07,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.402889007218984e-07,3.634756599808642e-07,9.037645607027626e-07
197,Default_Default,980,23,-28.648098039624166,-28.64890714198792,-0.0008091023637533112,6.546466350311956e-07,1.568153033008524e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.201839534798946e-07,1.0995760412788571e-07,7.301415576077803e-07
197,Default_Default,981,24,-25.759703869853393,-25.759845073504696,-0.0001412036513031012,1.9938471141327792e-08,2.1552269350711226e-07,1.8292549897302366e-07,1.2739843537234147e-07,8.460663711678908e-07,1.0024116969117752e-07,9.463075408590684e-07
197,Default_Default,982,25,-25.201820503721642,-25.20149429097403,0.00032621274761268637,1.0641475670501822e-07,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.361081765544685e-07,4.330919333470567e-07,9.692001099015252e-07
197,Default_Default,983,10,-26.7976087732,-26.797957498649634,-0.0003487254496334913,1.2160943922208067e-07,1.1667677584209041e-06,1.8292549897302366e-07,5.580019867585311e-07,1.7400921913293233e-06,2.3987592574294085e-07,1.979968117072264e-06
197,Default_Default,984,32,-26.1855842781875,-26.185357050746205,0.00022722744129310968,5.16323100766136e-08,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.662645573796776e-07,2.752014966936725e-07,8.414660540733501e-07
197,Default_Default,985,31,-22.203232169387096,-22.203272643958798,-4.047457170130997e-05,1.6381909544044818e-09,1.641077132526761e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.780881036725475e-07,1.6589511572719484e-07,8.439832193997424e-07
197,Default_Default,986,21,-31.68005649157143,-31.680302502427303,-0.0002460108558715035,6.052134120662967e-08,2.1552269350711226e-07,1.8292549897302366e-07,1.3402221104668203e-07,9.638139376625748e-07,8.480395225688817e-08,1.048617889919463e-06
197,Default_Default,987,32,-20.770991650248444,-20.771155123361986,-0.00016347311354181215,2.6723458851054207e-08,1.0200457864904703e-07,4.805571784020579e-07,1.4551977736998717e-07,5.279047641767689e-07,6.044060751683273e-07,1.1323108393450962e-06
197,Default_Default,988,19,-27.754762384276386,-27.754040135141288,0.0007222491350979965,5.216438131498039e-07,2.1552269350711226e-07,1.2076098699940637e-06,7.546051717622994e-07,8.331502804245583e-07,1.5622380881377989e-06,2.395388368562357e-06
197,Default_Default,989,16,-29.728403583875,-29.727427533055142,0.0009760508198581874,9.526752029458398e-07,6.341812865285387e-07,1.8292549897302366e-07,3.2451775788424e-07,1.4284826958137062e-06,8.146377092566699e-08,1.5099464667393733e-06
197,Default_Default,990,24,-21.594001296416668,-21.59338028879816,0.0006210076185091395,3.85650462246393e-07,2.1552269350711226e-07,4.805571784020579e-07,3.2451775788424e-07,9.356303729263359e-07,7.055183438746042e-07,1.6411487168009401e-06
197,Default_Default,991,25,-29.526172974372844,-29.526278822930305,-0.00010584855746031963,1.1203917116430585e-08,1.0200457864904703e-07,2.75186149793155e-07,1.3402221104668203e-07,5.919646247397789e-07,4.661659859557462e-07,1.058130610695525e-06
197,Default_Default,992,23,-13.458513229676878,-13.45871728911611,-0.00020405943923229586,4.164025473979905e-08,1.641077132526761e-07,4.805571784020579e-07,2.748175754278456e-07,6.991961242131316e-07,6.171461108867259e-07,1.3163422350998576e-06
197,Default_Default,993,6,-25.570167769666668,-25.5704863404678,-0.00031857080113084635,1.0148735533314925e-07,1.1788195712887747e-06,2.3044137458018729e-07,7.546051717622994e-07,1.8051150924565622e-06,3.7383028584870746e-07,2.1789453783052695e-06
197,Default_Default,994,10,-46.3611465261,-46.36157302975488,-0.0004265036548787293,1.8190536762491425e-07,6.341812865285387e-07,4.805571784020579e-07,7.546051717622994e-07,1.4487100236583727e-06,6.244025359774239e-07,2.0731125596357965e-06
197,Default_Default,995,27,-21.392482441592595,-21.39226086388724,0.00022157770535358168,4.909667950975866e-08,2.1552269350711226e-07,1.8292549897302366e-07,2.023541766059904e-07,9.013156795514137e-07,2.8209555128152397e-07,1.1834112308329377e-06
197,Default_Default,996,31,-22.85699219322375,-22.857271694793425,-0.0002795015696754888,7.81211274510621e-08,1.641077132526761e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.524484222049809e-07,1.9778518045737229e-07,8.502336026623531e-07
197,Default_Default,997,32,-23.746139379793874,-23.746170561232006,-3.118143813196639e-05,9.722820839776475e-10,1.641077132526761e-07,2.75186149793155e-07,2.023541766059904e-07,6.677681122036676e-07,4.960270801626084e-07,1.163795192366276e-06
197,Default_Default,998,15,-36.385808286099305,-36.38537221575242,0.00043607034688619706,1.9015734743344824e-07,2.1552269350711226e-07,1.8292549897302366e-07,1.2739843537234147e-07,7.635324184874565e-07,1.9905139917934254e-07,9.625838176667991e-07
197,Default_Default,999,36,-17.13485213880883,-17.13505533661403,-0.00020319780519884034,4.128934803762587e-08,1.0200457864904703e-07,2.75186149793155e-07,1.484944554929427e-07,5.838545972947714e-07,5.58046781164012e-07,1.1419013784587833e-06
197,Default_Default,1000,13,-27.447250510532278,-27.447719752629034,-0.0004692420967558064,2.2018814536778558e-07,2.1552269350711226e-07,1.8292549897302366e-07,2.023541766059904e-07,9.519872010128227e-07,2.1024261574318374e-07,1.1622298167560064e-06
197,Default_Default,1001,40,-25.67139346025,-25.671370192118758,2.3268131240428147e-05,5.414059314217883e-10,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.011490540926464e-07,2.1818051371155682e-07,8.193295678042032e-07
197,Default_Default,1002,29,-23.110560763965516,-23.11065727954013,-9.651557461509697e-05,9.31525614328235e-09,1.641077132526761e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.54863471942e-07,1.709578356282458e-07,8.258213075702458e-07
197,Default_Default,1003,14,-39.18769516829631,-39.18737910830915,0.0003160599871563363,9.989391548126348e-08,1.641077132526761e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.354701512242516e-07,2.7333077978854844e-07,9.088009310128e-07
197,Default_Default,1004,33,-24.9012501142142,-24.901527910630282,-0.0002777964160820545,7.717084878803395e-08,1.0200457864904703e-07,1.8292549897302366e-07,6.625620437713464e-08,5.202225423164513e-07,1.5019248048997922e-07,6.704150228064306e-07
197,Default_Default,1005,26,-21.74310605942484,-21.742948702600266,0.0001573568245731849,2.4761170239756084e-08,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.793092082373314e-07,3.594932975336382e-07,9.388025057709696e-07
197,Default_Default,1006,12,-34.871222428083335,-34.87113398276857,8.844531476626116e-05,7.822573704103014e-09,2.6617641837046547e-07,4.805571784020579e-07,4.6369405651757566e-07,1.039501542006985e-06,7.583985815894214e-07,1.7979001235964064e-06
197,Default_Default,1007,12,-42.1531721605,-42.15445757580954,-0.001285415309538962,1.6522925179971455e-06,2.6617641837046547e-07,9.430648456694888e-07,6.767229941499105e-07,1.035110696265729e-06,1.0306082727288488e-06,2.0657189689945778e-06
197,Default_Default,1008,26,-22.689203899307692,-22.68976504466379,-0.0005611453560980806,3.1488411067044167e-07,1.641077132526761e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.856832519700265e-07,1.134901768987308e-07,7.991734288687573e-07
197,Default_Default,1009,14,-30.85332352274435,-30.85412901022615,-0.0008054874817986502,6.488100833343308e-07,2.1552269350711226e-07,4.805571784020579e-07,3.2451775788424e-07,7.662437759107938e-07,7.856013244493505e-07,1.5518451003601443e-06
197,Default_Default,1010,28,-21.83273208354823,-21.83262939416846,0.00010268937976931625,1.0545108717406857e-08,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,4.876558076654038e-07,2.4893422625592425e-07,7.36590033921328e-07
