epoch,mace-mv_run-0_epoch_outputs,mace-mv_run-0_epoch_outputs_top1_share,mace-mv_run-0_epoch_outputs_top5_share,mace-mv_run-0_epoch_outputs_top20_share,mace-mv_run-1_epoch_outputs,mace-mv_run-1_epoch_outputs_top1_share,mace-mv_run-1_epoch_outputs_top5_share,mace-mv_run-1_epoch_outputs_top20_share,mace-mv_run-2_epoch_outputs,mace-mv_run-2_epoch_outputs_top1_share,mace-mv_run-2_epoch_outputs_top5_share,mace-mv_run-2_epoch_outputs_top20_share,mace-mv_run-3_epoch_outputs,mace-mv_run-3_epoch_outputs_top1_share,mace-mv_run-3_epoch_outputs_top5_share,mace-mv_run-3_epoch_outputs_top20_share,mace-mv_run-4_epoch_outputs,mace-mv_run-4_epoch_outputs_top1_share,mace-mv_run-4_epoch_outputs_top5_share,mace-mv_run-4_epoch_outputs_top20_share
69,1.9405331661587904e-05,0.1521608398925845,0.29895557774993137,0.3559480065474942,0.0003939198045738568,0.0033797404521042833,0.014322851030156717,0.03353782129473241,4.920131076155323e-05,0.06931543078905374,0.1014132924887687,0.12435526839313069,0.0006611973291746984,0.003334132244896918,0.012529863518738568,0.02860564015138463,1.1678671175110832e-05,0.009759072533863003,0.03413011806996933,0.07033411818072502
70,0.0027500327967334487,0.44018728742905255,0.7946388980984233,0.9046007199189438,8.024942514502334e-05,0.013736821627632689,0.03872925901782495,0.07496848404129239,2.761948057149196e-05,0.23127733286526012,0.30729625945263395,0.3314683899777246,0.00011517260864236287,0.0036289307983572335,0.01297001701304971,0.030631671942244164,1.1328954220749599e-05,0.008272480478716095,0.03326496635027709,0.06683802435915115
71,1.3966210501319204e-05,0.06712335732596292,0.1168632973486155,0.16933008269543348,2.8566011135160618e-05,0.12710561982667462,0.2201205541521675,0.30264375319607134,2.237377824496019e-05,0.02040428539185786,0.054213269243566446,0.08545068771096642,3.0380253574676424e-05,0.007383182611791008,0.02245957521911736,0.04946361611031825,2.8315737830244075e-05,0.027797045236787297,0.06077272610449215,0.10398965348031844
72,0.0001101285192498222,0.1774713386034899,0.31973740581204924,0.3909614663791968,2.9295669872905362e-05,0.018951605642986192,0.060374828670154854,0.11217953221531851,2.0729516622369658e-05,0.018440309651754066,0.03607523460843547,0.06501037775425438,2.3056867635288957e-05,0.009075254319534093,0.02962469666566444,0.06666947154874873,1.0375800053815093e-05,0.008043094974650592,0.0261907365220782,0.05634955423916538
73,1.1914718248533913e-05,0.043748600920461525,0.10467054560080674,0.1538968671770649,3.711996333871722e-05,0.014068653252564378,0.04302791213581833,0.08264200181478826,1.76710437518575e-05,0.014917899071563745,0.03669681857857207,0.06338723063180457,9.753778138236646e-05,0.004122345290468034,0.014583633186849975,0.032527199150111125,8.600200703636667e-06,0.01075722250769162,0.03294746457562943,0.061921253127916215
74,1.4182812162669025e-05,0.048837848365837856,0.15170619276455424,0.21682340861141475,1.8041332359335178e-05,0.0229882765121079,0.06524901719605541,0.11425658157580115,1.7505879815805113e-05,0.024452623330500054,0.047757695869549,0.07220811850528173,2.4277641216594932e-05,0.007609002828928802,0.0229205765973257,0.051432092867868366,8.35408159165192e-06,0.014735777595680722,0.04319986449732904,0.07442612733204752
75,2.715850924357004e-05,0.03597089877167737,0.12946837472186082,0.19092881055602776,2.9038429581233516e-05,0.04311328154557636,0.0736642969660686,0.10376753042238343,2.6203653873186346e-05,0.3900570739874436,0.4044733695255369,0.4195001319084175,1.8057277571932222e-05,0.008852526986604181,0.024739496048339606,0.05562617542300427,8.854036075587503e-06,0.018392176004334262,0.042130074048676615,0.0698981674137626
76,1.2944807363134952e-05,0.05167097789245636,0.12911803805748265,0.18444722306208464,2.753580595835064e-05,0.38565889771050454,0.40651076040828277,0.4284870881899381,1.9525096909530693e-05,0.10694814492463606,0.12594037054052232,0.14812815675791793,0.00018394032916669824,0.0036102759441414495,0.010807415786669472,0.0322989725986061,3.312309718994646e-05,0.00478869271856406,0.01785710049796384,0.03763059655422561
77,1.1675933207925873e-05,0.032472149064964276,0.10766224723604592,0.16495530949913823,286148877926946.44,0.9999999999999993,1.0,1.0,1.3658802023037703e-05,0.013228186108893331,0.03436037551310476,0.06188591877944622,3.944140528019796e-05,0.004874356215284833,0.015236973379756267,0.0364439341154212,1.008884552067681e-05,0.011568240795495805,0.0372724195884014,0.07087414150826334
78,1.4638976177516089e-05,0.04747654075989164,0.16139566519775442,0.2295000856080723,3.400384649166934e-05,0.00891055133644524,0.028519362332238358,0.06026879449847419,1.3558368683010263e-05,0.016041971081374236,0.04166078297432692,0.06804546169872787,2.193376719777161e-05,0.005255487259315381,0.016781342216797404,0.038766774750201606,6.717840781520829e-06,0.010998189664009563,0.03540613816067828,0.0672965290752558
79,1.0972012703925698e-05,0.0376608273101936,0.11145195100935477,0.17214434614838386,0.00044397923354033757,0.9623775369853275,0.96386950138925,0.9652078497365347,1.6824914932608622e-05,0.21926956221750118,0.23613998903839836,0.25598193240675204,6.165042383401566e-05,0.017881029888604287,0.02576770619585801,0.04180685186029213,7.4595970553889056e-06,0.008589444116210673,0.030673669752947188,0.060514011665014036
80,1.3363546988547376e-05,0.051516127544382756,0.1239329017584824,0.19557246717890442,0.002502335915684913,0.9944299218398469,0.9946090678211661,0.9947868953088543,5.880615077649519e-05,0.39652215670648305,0.4105813841549103,0.4276469255089104,3.819874843063995e-05,0.007357707164172113,0.020704722386411686,0.046622699854639044,9.319554754012601e-06,0.013465661102585052,0.04263359013293992,0.07976701161305902
81,1.1342541732112946e-05,0.04353117945216282,0.12429797050292864,0.19975378818042439,5.011816583228239e-05,0.7340368274670547,0.7427641975624325,0.7518235464698131,1.2509595792501086e-05,0.013403919803098392,0.032016007571591766,0.06142091787519739,1.4860548523648188e-05,0.014653584030535722,0.03583653524528383,0.07329471080374773,8.38447530336524e-06,0.011456080078834715,0.0379924635742126,0.07296433651780815
82,9.441057920532448e-06,0.04616070235858498,0.11600324675025457,0.1886513449463306,6.17943430713585e-05,0.7632766428653811,0.7706013311685457,0.777908056695061,5.6186576941030866e-05,0.0935726170745595,0.14989487746868982,0.20074006154832308,5.204119976430711e-05,0.005385752940228161,0.015295794742424077,0.03769481290901983,1.0971991878875756e-05,0.04130383921039947,0.08066193431739994,0.12285115559594328
83,8.994768707406408e-06,0.05435473438389709,0.1279222137192431,0.19702928951570778,0.0617085340680158,0.9997421529431598,0.9997491050119562,0.9997560728901829,1.2975186102235143e-05,0.028856328133440863,0.057279709910887905,0.0957875386790241,1.4779592394205029e-05,0.010865169815388652,0.026116343970431197,0.0540050916427618,7.054733777360481e-06,0.04240859123754051,0.06886902348527786,0.09633539127651952
84,1.0159114699386127e-05,0.054013159926203674,0.1255437289472347,0.202992392315203,336073.16041667666,0.9999999998834597,0.9999999999068273,0.999999999912035,1.2543372291056842e-05,0.025428178967032714,0.05174896044772997,0.0871320275598438,1.4055669032786699e-05,0.008567803252357814,0.022300924637711737,0.047994098923196435,7.076352236800811e-06,0.036448400095567025,0.07993450271159609,0.12145153542798143
85,0.0002635148435378128,0.005979736120480051,0.019893674006753313,0.048822536869149384,1.5225906456846721e-05,0.08254600684614848,0.11090513215674994,0.14619215033408275,1.504589252372718e-05,0.014297802149543343,0.03929693777627435,0.07325224790673042,5.20610335199044e-05,0.009796233476925525,0.02487636758995612,0.05285705292079047,2.530319145764811e-05,0.07046301563355202,0.08297862097951855,0.10048093209957419
86,1.2074581915676756e-05,0.10118537993649972,0.22751061842759246,0.33028737826496907,2.925284078332045e-05,0.48734429105348126,0.5017054905944369,0.5199382813312808,2.1473480216387183e-05,0.3996188376890294,0.4139563797575809,0.4295889117674214,1.4005970346236715e-05,0.015615830151030808,0.03430876429737574,0.06993631728934102,6.562599781797637e-06,0.014114671960803054,0.05491680796893082,0.09888328158784655
87,1.2875674605841395e-05,0.0747386640989965,0.1943029242037121,0.2855167359522183,1.4712620092798136e-05,0.012663063827996559,0.04413199144168429,0.08282127736285717,1.1786973655637705e-05,0.06756304421157483,0.09518465006806939,0.12353200381172237,5530794.2887763865,0.999999999981464,0.9999999999882538,0.9999999999892838,2.0184573730416598e-05,0.047260762087397316,0.06937873414381514,0.08884687838505054
88,3.376730937115438e-05,0.05148238583626094,0.15014338981010278,0.23007940660624163,1.2070564895597508e-05,0.01754759373682188,0.054513609566537904,0.09489583627821832,1.0649868638145046e-05,0.08986175531667417,0.11883898070022966,0.14237072858615885,1.5651383879994534e-05,0.011652270636476615,0.028048932541686996,0.05627532404508246,6.6911483310334894e-06,0.01610099959122953,0.047785873703432846,0.08821980855170473
89,9.992677390305236e-06,0.045979397838748236,0.1318405645102488,0.20219535244084016,271317397050616.7,1.0,1.0,1.0,1.1156988435064105e-05,0.01141057958882601,0.038206942308197156,0.06868369751437284,1.3309515581178094e-05,0.009526063446310887,0.02512885408383093,0.05193864100298196,6.107728429283403e-06,0.012176668907614121,0.0428154852480166,0.07431328346434826
90,7.439510773419849e-06,0.039766868700032605,0.11036284395164178,0.1727840485505322,2.000009388570514e-05,0.1302958211425929,0.1809294343197935,0.2672784247428744,1.1677489821546652e-05,0.07469249174650952,0.10786772373238604,0.1427260425854836,0.07896573647893132,0.9997773105077492,0.9997804934205285,0.9997852142867584,6.70338993298502e-05,0.005668439390776765,0.01532304762460424,0.033035615014605536
91,8.802253399599872e-06,0.05945609125776296,0.1449515220201494,0.21648651112880146,0.00010853427280645816,0.898317331065798,0.9019524179940062,0.9062586007616175,9.545024709760296e-06,0.012003894304327297,0.03531862034359973,0.06898360180783103,1.1100669766980426e-05,0.011376670263755684,0.02807606922814692,0.05739639216996881,2.713223585186785e-05,0.7210923727600195,0.7299407917859585,0.7352631543777833
92,2.384156369855734e-05,0.05008362088906551,0.11763165458403463,0.1778316093378484,1.1056505476191481e-05,0.013889284549135647,0.05206094711564025,0.09812371463361316,0.0005039598597016883,0.2602921358560818,0.4469941999525646,0.5504661813465613,3.273173048383986e-05,0.011124082475444247,0.028250740698340084,0.06010193885518334,6.841196797017792e-05,0.0706020174737662,0.12148406485290103,0.20830048329118014
93,0.00016753235396291044,0.393619656354383,0.5581798765658533,0.6422952339587809,9.884260532164834e-06,0.023625852675539093,0.069742106536308,0.12862792323043187,3.076243571529757e-05,0.04133199468393089,0.12627936261460895,0.2017417213010444,1.2254338949281297e-05,0.011196499700928482,0.024350008123737537,0.05263066914704394,1.7843586631462054e-05,0.5574253832883322,0.5733795363727383,0.5826039223773815
94,7.251320026683121e-06,0.04035385905202465,0.09782298298505175,0.15982867302974807,1.1753877829670034e-05,0.06871904847215471,0.10660619985553549,0.15025985146120563,1.4617167241673412e-05,0.05333194266634684,0.15813185914113692,0.27567572371402704,1.1772515948349132e-05,0.10138151813561354,0.12193447183537477,0.14887704381606912,7.523587966602996e-06,0.013144941035422459,0.04242306684869406,0.0795896041368548
95,1.3091763479068763e-05,0.044564839949435726,0.10333216566047211,0.1511238138611186,0.023433691450187595,0.9990138535364075,0.9990639008611129,0.9991160912643335,0.00013151216423281682,0.046744850949888006,0.15379719133722686,0.261661307370154,9.640068096975174e-06,0.023791916234452204,0.04807338444110599,0.07916819857529696,7.273304971748046e-06,0.0148425710478496,0.04636937098058683,0.08233174605850822
96,7.218695731351745e-06,0.046578038320028034,0.11063604613431588,0.16104153372568225,8.448933261304152e-06,0.02281572243949215,0.07427504209377477,0.1323099507368211,4.451588935734084e-05,0.07379116032295738,0.19931710069731895,0.2922238252247675,1.6885818205768294e-05,0.40568070560685326,0.4205684209700384,0.4392373426274843,9.310837794415066e-06,0.012634440263797406,0.04163568041527871,0.08018512722414012
97,7.5456281544088015e-06,0.04855428787511855,0.11555292095968873,0.17119427554424577,0.00014551316012580893,0.9381543892996614,0.9407662618292533,0.9436098432995444,1.3472726439049135e-05,0.0936426267774832,0.18470286670466504,0.2748015293323652,0.4210971140796625,0.9999471606502741,0.9999489027687566,0.9999501209507218,6.612078542580701e-06,0.11372057314808016,0.13845890061071098,0.15932993735695378
98,6.889754889630725e-06,0.04091539080979245,0.10067027457964439,0.1541098454354875,1.1239622777131892e-05,0.10525658411648423,0.15069814439017196,0.188258600031877,1.1329053251549218e-05,0.07865055054496478,0.13504739672038182,0.1956639084423296,1.1945350228727647e-05,0.009862985759968138,0.028342748701703432,0.05759058842307389,7.504285745189701e-06,0.06191484259211003,0.08847480530258926,0.11073623616457519
99,3.2258554227435e-05,0.017306176857316002,0.045566980245013634,0.08226617485215103,1.8806158986090144e-05,0.31705148464759086,0.3482419358211822,0.38018619515236235,529.8307171516137,0.9999999452633228,0.9999999474291141,0.9999999491086735,9.615624347491425e-06,0.02286441240073337,0.049709257614309096,0.09128850030286845,5.98285978008421e-06,0.014055585133035703,0.04787440032892758,0.08326146497859144
100,6.454398745044277e-06,0.037376040654987876,0.08867501983780814,0.15372240379566585,2.519182783068308e-05,0.1003295382137644,0.17222225735175709,0.2548306844437772,1.5386202885919685e-05,0.03675565428318756,0.08666219600533169,0.1372103585334196,1.3792075189401698e-05,0.10921917365505307,0.12659909224798324,0.15183961413967154,5.545325655314336e-06,0.011188147553771935,0.04118810261472436,0.07722942503131981
101,1.1811585439665758e-05,0.04733534473931941,0.11335105362783628,0.18604120063381818,1.0179684310186699e-05,0.055068738445461445,0.14848817550233356,0.2454142873343742,0.004406140127714936,0.9948756346460209,0.9951599140620297,0.9953379908506301,7.703622853300715e-05,0.37249144085315467,0.47050134150653616,0.4975132986065141,5.448440074309202e-06,0.012020612806530086,0.04855845948440638,0.08628463479998343
102,1.1268073703505216e-05,0.04396096147636702,0.12252586755474466,0.19160340889498195,762628908904.6532,0.999999999986872,0.9999999999999655,0.9999999999999979,1.229748878343386e-05,0.027570867795102802,0.07299425600078606,0.12226349291915752,1.0752681601203182e-05,0.035022748950638755,0.0814911266364035,0.12915907616549682,0.627272281604179,0.9789506076744644,0.9997343706378841,0.9997788257079213
103,5.989516677134834e-06,0.02779431134243114,0.07207436383227543,0.12570762003256172,2.979048355031043e-05,0.057450678652732005,0.15647180732596266,0.2785832786032335,9.128564175613726e-06,0.02820069650072728,0.06207813139612912,0.0978574229868853,0.0002845089039658739,0.8466071833851895,0.8664163192477565,0.8711665930204965,1.400757617388057e-05,0.06817411828850192,0.0925831654002207,0.1128253446636875
104,7.869606748503601e-06,0.03428257332411297,0.09410427681057928,0.17611764064080257,0.2042772615665058,0.999750565026075,0.9997657492575067,0.9997791817275168,0.0001289629056626699,0.806472020076758,0.8106024798576913,0.81486919860149,1.1048274289255888e-05,0.013669088704826955,0.03124719469218295,0.06307984730830905,6.883928403765441e-06,0.021769511569254295,0.05709929635415443,0.09364556224171709
105,5.85724816677132e-06,0.04487026898701118,0.10819321841065052,0.18547295869171637,1.60940315812489e-05,0.035272317512040643,0.09113238034304447,0.17353198948183657,9.765849562697886e-06,0.02203656915667988,0.05714184816803722,0.09273618940343968,2193700.4318357296,0.9999999991702295,0.9999999999543489,0.9999999999661103,3.639930460346293e-05,0.01404905935325023,0.041446637103882036,0.08495327144735805
106,5.938126250465029e-06,0.03865630452852053,0.10902107284786264,0.1877239257185091,0.00010964441985347356,0.9101788454909034,0.919116562971233,0.9251049842142613,9.069165686093569e-06,0.021223172108033372,0.05235884223147571,0.08823177490570551,9.568070168623482e-06,0.03214404325789776,0.08035303492388664,0.13335983166542426,0.0009743815013771851,0.9950510669931387,0.9952243923272018,0.9953326523386004
107,0.0011272010366596707,0.49869365489995204,0.584505417946492,0.620770753693253,1.402473617186633e-05,0.0846741717922777,0.19180658280557564,0.2554008405175944,1.200875015877156e-05,0.11356412001273385,0.14892207645829547,0.18258132959701412,9.139459525467352e-06,0.012971528532448822,0.031912906126465176,0.06378863590215013,3.3540431639545545e-05,0.008645623891336624,0.03344677581795242,0.07210967945388953
108,7.506539411085047e-06,0.024042018942679367,0.07855012111178479,0.14971266738692907,2.4360488507733935,0.9999899381798681,0.9999942182850357,0.9999946117655952,9.56417187583011e-06,0.01629388635541849,0.047832539878116496,0.07876165869767207,6.696637370895481e-06,0.015946128951819797,0.03872864471634537,0.0774761191357901,7.945777214787098e-06,0.5245226269250663,0.5392763121951348,0.5509188527721666
109,5.226179579953457e-06,0.030987233920243898,0.09361680493765172,0.1636034610222513,2.166780245562048e-05,0.12199959513432045,0.29302270689985505,0.40937543466591836,9.202073530796995e-06,0.03136654968008137,0.06394316033972902,0.09135895773541532,7.275793307587411e-06,0.014779173943518468,0.03575917394165067,0.06904985682517152,3.1815356122635876e-05,0.008193980250605226,0.03465558150870762,0.07326049760963887
110,6.848894639567193e-06,0.038108891367242326,0.10988739625097144,0.16416285912159612,9.225401239022873e-06,0.07747454914424023,0.18284432989714441,0.27600945747679917,142719069.9697753,0.9999999999999063,0.9999999999999121,0.999999999999916,6.889256390540984e-06,0.013986849882218117,0.03811184442463849,0.07533213236218059,4.821571639081594e-06,0.13276077823896587,0.15915726443212685,0.18127132717201358
111,1.0188287885761045e-05,0.051374325771198055,0.13355963091163556,0.1950205577356932,9.34188246215959e-06,0.12192830962885175,0.18096928561740502,0.24477158979256106,8.216153650299268e-06,0.016662536825642758,0.04987221058804521,0.08316633702411852,7.117464679805169e-06,0.0221720277796227,0.05780742002310111,0.0989364175640203,1.0310916414673912e-05,0.010612691604123745,0.03509725310108961,0.06819963788980062
112,1.3064289030045178e-05,0.0493849293631663,0.13166577085399872,0.19474657229220443,12.307249328896216,0.9999982405745964,0.999999146204508,0.9999992129314454,1.61559434815501e-05,0.010225819426009742,0.036188494687964326,0.06402580799559714,1.0304882605694019e-05,0.06473321416722434,0.160895234270633,0.2504608991109895,1.0677832212403524e-05,0.010735769073142089,0.04205998908296159,0.08449276106109521
113,4.912168764669957e-06,0.03059584839480008,0.08359818997717547,0.1389109709352016,1.3818799397629208e-05,0.20608205034280366,0.4181658201280411,0.472353565967443,7.1596697356524104e-06,0.025589098632160523,0.06322671727757934,0.1061894227236366,2.382712101695659e-05,0.026676703766711576,0.07717014343588044,0.13871872033692276,4.452524454679541e-06,0.036923501448289216,0.06639620297446207,0.09355976984524945
114,6.4560484932923654e-06,0.03630634406781585,0.09852196841967305,0.15777043354428585,8.255646521389598e-06,0.15647097430528267,0.2127703887737531,0.27058639527950906,3.362547273695204,0.999976019219595,0.9999923352974965,0.9999931501984811,6.904943883779963e-06,0.018788316887870114,0.05933219105787955,0.11049765466938569,5.240617243118685e-06,0.010944661103499745,0.03999602449416494,0.07672278755306387
115,5.762911986862292e-06,0.040138392978392196,0.11757718891025905,0.17875441378930193,195637538604.11902,0.9994958273277925,0.9999995972364413,0.9999999999628079,7.4240766048793126e-06,0.020955343179987596,0.05123543732421463,0.08967501761948603,7.855503545210432e-06,0.03270049951025535,0.06736545717746635,0.11188884235796819,5.675611207419306e-06,0.039236144747056806,0.06183873512472077,0.08940117672930627
116,2.078826165852775e-05,0.4025794697796834,0.5041428657559512,0.582123437073774,4.210650711895162e-05,0.027862504543129954,0.08891682252138662,0.17272182198344008,6.931987951001642e-06,0.02135189882335155,0.04899832339225924,0.08181036871489104,8.169482304925768e-05,0.9002024054327097,0.902642821716657,0.90640532157743,1.2022406634525979e-05,0.018133952438651308,0.05068016495143287,0.09317756450459402
117,4.638891826025312e-06,0.028468167116896488,0.08963904890281092,0.16046364838630853,1.283407310463286e-05,0.06119931178534291,0.1740101454853555,0.32833161777827413,1.153155016607166e-05,0.02559632432167518,0.05760910723585483,0.0894513791164475,374392.8781334712,0.9184470312466315,0.9999999983376507,0.999999999489445,4.0358753076558255e-06,0.010552258461685834,0.039490817342207545,0.06721944270452976
118,1.0903833103895028e-05,0.06388430403659287,0.16407823439992555,0.22362365867912573,0.049484398361988126,0.4875092641541001,0.9848224823742346,0.9910398383831479,7.2006586368019655e-06,0.018046333523236813,0.0436184294029882,0.07832296915868683,1.4900292519011102e-05,0.06085630859317406,0.14113119919916786,0.22446951937371587,5.3271980580720105e-06,0.009966964887630285,0.03588415323816822,0.06510752137368858
119,4.383040977336859e-06,0.04169365827437913,0.11233779117891214,0.18546231710659977,3.224572048097134e-05,0.026909559195573123,0.09596331094190713,0.18680311381850098,7.067262949662611e-06,0.017667843195028073,0.04430301760741559,0.07318144570263567,8.100910614816405e-06,0.03475982425491776,0.09729573154446801,0.15710297644876495,8.444886153657323e-05,0.010503500023574787,0.02618548609028121,0.05671203717381125
120,1.3272055874384664e-05,0.036003488733849835,0.08734928575876832,0.13039878170765012,1.4777907751536771e-05,0.052122582524266534,0.15747761551047884,0.26623521559797464,30414259923.2329,0.9999999999956254,0.9999999999998336,0.9999999999999616,1.4961887337203816e-05,0.018535173221723253,0.06517471760609103,0.10981459890628996,6.087747095477581e-06,0.028592934718053343,0.051278925144643536,0.07115206232872695
121,4.851671651142807e-06,0.03713451413007815,0.11521460165227185,0.1952253058159907,8.754371593255552e-06,0.04435232294805115,0.1370849185429376,0.23716554854441674,1.1546648441400389e-05,0.1738578989563161,0.21418862074409348,0.2625755543158672,5.588109842796251e-06,0.015693469743965037,0.046126378687281984,0.08513745332119968,9.055665195229212e-06,0.012390196422608737,0.03883693731234208,0.07645184877338378
122,5.272281438693459e-06,0.049530354577901774,0.14546339226173163,0.2447730973245155,3766864.962892415,0.9739033248325936,0.999999927484947,0.9999999993401706,8.540741615891523e-06,0.0921331421089941,0.13466695128331954,0.1675826672561312,7.203537537510091e-06,0.01150401065701794,0.03708199629475363,0.07418712967323199,4.253572485399615e-06,0.008914710117041095,0.03300175768425313,0.06193107886402984
123,0.4980221703419076,0.9981211339295079,0.9998194331690434,0.9998527461780611,7.757888655817144e-06,0.04473213232156146,0.14001595858073576,0.2258516560803421,7.190232728589792e-06,0.026134333713448966,0.07119954239716184,0.12533671217092227,0.017083246028362555,0.9994633011760234,0.9994887593265452,0.9995046272241854,8.421570341246215e-06,0.011074438948522404,0.04244454523215981,0.07992149590721617
124,4.618260634811881e-06,0.02221522845010706,0.07756429249944127,0.1355566293882268,6.835930209594074e-06,0.04174565054210203,0.11632177756632485,0.1853681222091935,6.931716612565862e-06,0.02326538143101638,0.04659057201059663,0.07759899684096931,1.1575270306317948e-05,0.054658539843131994,0.16741666513304973,0.2648333001414696,3.933698960906859e-06,0.01234374810100892,0.03653258431126999,0.06821839314211899
125,1.0045168632033382e-05,0.03873733005155351,0.14030998903810304,0.21964366406990138,3.171015645442245,0.9716218524412621,0.9994341561527742,0.9999822818071477,6.28308994354508e-06,0.021804517693811035,0.046037878724881874,0.08082800050306994,5.837524802062288e-06,0.018020924127820907,0.052922762578631606,0.10231156273971127,5.647256921550334e-06,0.00807037214503386,0.03237047510931547,0.06015840130219258
126,4.549399499561757e-06,0.03373793544975398,0.1007082370731856,0.17328523528700976,6.834557995749394e-06,0.044380262375910945,0.11365750005261131,0.1827496607492769,6.68897230548948e-06,0.019113142103439344,0.04386096835858,0.0779619653338278,1.0724814884040131e-05,0.02281815747608272,0.06138228826018813,0.10944556468696699,1.3562815078557475e-05,0.01948718723908185,0.05501783190160367,0.11061728264358098
127,4.778958268080677e-06,0.03570070168854514,0.11119773090909174,0.18077039351105564,6.514840724649893e-06,0.03444214841133358,0.10377740029773976,0.17126677548174873,2595.6207970443284,0.999999976034678,0.9999999940915605,0.9999999943963067,4.283145161519405e-05,0.46848970395491085,0.5067703535673354,0.5289058392084468,1.1597063471206898e-05,0.016128460220693076,0.039578336579375505,0.06344547265288333
128,5.025782617451614e-06,0.043680043844762116,0.12235862238524528,0.2488772506877013,7.72275354535095e-06,0.028362593115927984,0.0914894809821561,0.15747756380533692,6.781808345945055e-06,0.03075871790991271,0.07037617552560521,0.11110488349072105,5.518138231389324e-06,0.02444462902765933,0.06451864665790057,0.11394055649069797,3.5257182086150187e-06,0.011790901461753475,0.036600268760638495,0.0658082807910114
129,9.012501671795252e-06,0.02613625754820382,0.08727410635464455,0.14111028578749765,1.3261193661948407e-05,0.264865303797443,0.3444260574222784,0.39871811380652555,3864.923924015478,0.6809116513711806,0.9999999470614831,0.9999999703370079,1.022100094362505e-05,0.03088563675643638,0.07384328780869616,0.13278731525214682,3.708248724092167e-05,0.006276635544139129,0.025581379573803763,0.05713846885136549
130,5.2455574663402835e-06,0.0371185153331971,0.10591478165681834,0.15278587791387266,6.475638393054876e-06,0.055573759962068855,0.15943795196916483,0.2523443505141756,1.7245229053821186e-05,0.18298884705227833,0.28962167568354164,0.36498698105614213,1.983074533227833e-05,0.008148794401034373,0.024427049068808875,0.046214459292272275,5.252520860327739e-06,0.09877264431164431,0.11891280711449577,0.13846320581914603
131,4.820964363578335e-06,0.031303244783622994,0.10440306823720602,0.18522511997821062,8.052393537098701e-06,0.0822001705338514,0.21953175079400614,0.3127423034552225,6.383514031531975e-06,0.07672357444504907,0.11819633567091457,0.17558614299121883,5.1022663519910885e-06,0.02705982303132694,0.06360325055831306,0.11196295256206777,2.781934028469617e-05,0.009419444810779274,0.034171029682796915,0.07084661787975989
132,4.820830902262407e-06,0.05235618647072678,0.12337258063136856,0.1871028854977707,291564475.47469914,0.9998009106112147,0.9999999678742698,0.9999999999774417,5.734044435110291e-06,0.06191920371922412,0.11272359322973166,0.1592889212512639,1.3945549643480836e-05,0.023189950470070143,0.06334414853337582,0.11905912176938856,4.525378963928069e-06,0.00740706849042257,0.02399666985790594,0.045699719893668674
133,1.2527736344353219e-05,0.18076717794767344,0.27194486698217063,0.32683210502489624,1.7052087446831418e-05,0.17759356678728094,0.3902977738314761,0.5485496682598529,5.8729634775996365e-06,0.045833201502672415,0.0747037497149755,0.11722673584321233,4.736617147854544e-06,0.019702573796515806,0.04874308665570397,0.09064533659540479,5.553425701286692e-06,0.008946422332505831,0.03571238526209452,0.07085974257220436
134,3.80755318080946e-06,0.04176730232607476,0.1181250889452013,0.19854440427937306,7.632324484511357e-06,0.0841512840985692,0.22132338270228663,0.33852118108831386,6.076309941336058e-06,0.04227487779097786,0.0704388721863988,0.10745832368534415,5.337439474367168e-06,0.00904630474787632,0.031572571755447476,0.06038271432675895,3.099142354819588e-06,0.008803461945952561,0.029623240109341857,0.05436863508142545
135,4.346938428797703e-06,0.04702855239353682,0.14821501427556474,0.23692074814592254,7.594348246856201e-06,0.06922198078681671,0.170276052897354,0.25932360021611284,5.572190425155211e-06,0.03771746775704958,0.06693739747543023,0.10231825526403507,4.360491670175709e-06,0.02232885123482334,0.055523298339197634,0.1046950079448509,3.3602959097735293e-06,0.009798874353373588,0.0346316647430939,0.06066779253673288
136,3.928659762883711e-06,0.03502798553835707,0.10699129524473053,0.19525658680477478,6.392222886698362e-06,0.041091561497919725,0.12311217457532256,0.20519436894869225,6.891718142838987e-06,0.10735259723004789,0.16268253936443683,0.2112251117560569,6.938657558021309e-06,0.03948604116264868,0.09874198960817178,0.1772231646960142,0.0011664975100859846,0.8975235833601702,0.993458630912811,0.9939088203044235
137,1.088168519297605e-05,0.25083971241297054,0.3369590172103829,0.401045475153124,9.781336568993807e-06,0.1608454536436928,0.30327105617173067,0.3799758528926577,5.991228969474078e-06,0.025987321005707657,0.057824156356320974,0.09863573548704407,3.180980215496618e-05,0.01481187966569799,0.03680638206006913,0.0732119026026005,2.9488205130154992e-06,0.010378725251201221,0.03452680128478522,0.06187701395802245
138,9.13887245951101e-06,0.04471669902540502,0.15250836732149714,0.26735085971280054,1.0676695464559318e-05,0.3011089361958001,0.4527951704412704,0.5151946487930146,7.72306766143046e-06,0.09879417777072184,0.13761701935589846,0.16819586779574702,5.262243417745291e-06,0.03170505621742978,0.07821021903614288,0.13107540615295016,7.401235054222838e-06,0.008556738627261022,0.036376486445145205,0.07169370321720168
