epoch,mace-mv-sp_run-0_epoch_outputs,mace-mv-sp_run-0_epoch_outputs_top1_share,mace-mv-sp_run-0_epoch_outputs_top5_share,mace-mv-sp_run-0_epoch_outputs_top20_share,mace-mv-sp_run-1_epoch_outputs,mace-mv-sp_run-1_epoch_outputs_top1_share,mace-mv-sp_run-1_epoch_outputs_top5_share,mace-mv-sp_run-1_epoch_outputs_top20_share,mace-mv-sp_run-2_epoch_outputs,mace-mv-sp_run-2_epoch_outputs_top1_share,mace-mv-sp_run-2_epoch_outputs_top5_share,mace-mv-sp_run-2_epoch_outputs_top20_share,mace-mv-sp_run-3_epoch_outputs,mace-mv-sp_run-3_epoch_outputs_top1_share,mace-mv-sp_run-3_epoch_outputs_top5_share,mace-mv-sp_run-3_epoch_outputs_top20_share,mace-mv-sp_run-4_epoch_outputs,mace-mv-sp_run-4_epoch_outputs_top1_share,mace-mv-sp_run-4_epoch_outputs_top5_share,mace-mv-sp_run-4_epoch_outputs_top20_share
67,9.44724336971647e-06,0.43143213575527556,0.7467373017620806,0.7993374338249748,2.7141005606396708e-05,0.04373484386450694,0.15215202072942147,0.24078540921150865,8.36932124628853e-06,0.13680956301548752,0.44686997145880547,0.6194406298064525,6.602879597348191e-06,0.09262955234303831,0.3503854044687211,0.5575708275342259,8.771240662167178e-06,0.3495569464389888,0.6080249265751483,0.678718903058174
68,5.84755656588921e-06,0.2463664219402596,0.5978460078147536,0.6644210261495456,4.192650310026609e-06,0.11381659283225044,0.22657887254300396,0.34965609465888775,6.913746140031608e-06,0.1145501337877683,0.410025385068106,0.5282192520754887,1.8546104594541229e-06,0.07446759348109323,0.16868322434919678,0.329329483530603,4.250928783182389e-06,0.31491149926056944,0.5047281051738698,0.5694298816043535
69,7.409919825827529e-05,0.16015112573029922,0.34071709112421295,0.5510073745994735,4.338298267706285e-06,0.03407664202143126,0.12597730927884493,0.21718010908502378,3.5614511004355615e-06,0.051084331214049886,0.1137080162970726,0.16722662828161755,3.1805050041525034e-06,0.05033124543587471,0.1707728688168459,0.32357384260082794,9.643820123028194e-06,0.15620939922935181,0.3395956984060592,0.4227115162470717
70,3.1992624554822145e-06,0.10302651541048982,0.3258208825777941,0.42325588744297227,5.244161379606912e-06,0.18848728413470886,0.3130136072699579,0.4161198504639728,3.416249817186781e-06,0.09675077550626268,0.21364732621103022,0.3074356564904148,4.0722886940126934e-06,0.09762871887006913,0.19620428811825896,0.3227606652786757,6.263528711984665e-06,0.37082699655259116,0.6400676838755294,0.6834136451082308
71,7.37979098222251e-06,0.205671915431794,0.525890241678155,0.6490847860097979,1.05462130286493e-05,0.1400703219482307,0.2479801150780725,0.3270933371865242,4.819495839609324e-06,0.10661967902511935,0.20536010170312535,0.27810370645714283,3.0118045909726645e-06,0.24611495561538196,0.3827102611389333,0.5060652222064046,4.634196789795747e-06,0.3184499811253499,0.4517116059454202,0.511772791515311
72,3.305306229384416e-05,0.8215540463718922,0.9403276710019226,0.9579427739415649,6.303319429101872e-06,0.3168333984906902,0.47491372979263524,0.5569173934312248,3.4308489750710615e-06,0.11576740002985625,0.20208787950707874,0.26098139125479564,6.0117336723229564e-06,0.11001668620738699,0.27952563591101176,0.42869306951611014,6.891796060295749e-06,0.325407836351625,0.48646455894214224,0.5659740445004956
73,5.213316745184022e-06,0.22510235432709402,0.30408693754943883,0.3861547200908298,8.256746691297963e-06,0.03993351577723903,0.1222348714544295,0.21949474024005,1.1890214686471474e-05,0.12173449039088827,0.4648692931126707,0.6483204476305524,3.611902194744801e-06,0.16817525191617114,0.360270726695661,0.5058294456845116,7.456186573091381e-06,0.30764576813167327,0.616790208256633,0.6707527334072452
74,3.5984833812935254e-06,0.2522451973545716,0.5545161865476267,0.6094182837394803,2.4471891570830283e-05,0.29941157176667205,0.5201905976444328,0.6996639467833355,3.630512033735091e-06,0.05696586630069356,0.15772853335186818,0.23319940509147835,8.029659083341913e-06,0.05377688971995454,0.21267646459102757,0.3652160910335322,4.405078136217633e-06,0.3991317696321344,0.5177998868331367,0.5700967200330658
75,1.5320470950678597e-05,0.30046832911012095,0.4290335888085752,0.6039858878062229,5.317378344891653e-06,0.2680429978267739,0.44680070912016084,0.5499771112378645,4.058820706079187e-05,0.13243060054199993,0.5137345804996086,0.8657520928015229,2.857872039876097e-06,0.1609451461108769,0.31191849399446947,0.47125580649506393,8.72860578990231e-06,0.42934222425949037,0.7447147968643398,0.771311020428786
76,5.033184806581867e-06,0.30209480596437976,0.3744180698982839,0.4413491180451445,3.6087057506063877e-06,0.060819424746451065,0.18210509272560482,0.31851731713695886,8.414369213006098e-06,0.10648314324522445,0.38044604119331576,0.5798492024271906,1.835097669040594e-05,0.19700066319389983,0.6544814543199209,0.9156931884032458,6.169096114580313e-06,0.31238946914080784,0.6734730736427813,0.7128759275868066
77,7.558271242968581e-06,0.33552825476546605,0.5971438976174425,0.6501435464173512,4.545644804045298e-06,0.22977292345873349,0.35809642228905264,0.45509483241065085,7.690413338300235e-06,0.1570361414055059,0.289645184650937,0.4295013854314767,3.1741948538541924e-06,0.09244986556546239,0.32079771358179965,0.5325377315138217,5.254864475259004e-06,0.4269519102896466,0.4711431904478916,0.5194519686272285
78,6.06098551071553e-06,0.330091911086744,0.4216806415491084,0.5403248328013632,8.591674352531292e-06,0.2336723846306527,0.4428923040562502,0.5443612386199516,3.8145960333283208e-06,0.05822246428505005,0.21528219532192633,0.3025492467462599,4.771743056370535e-06,0.07913518336941915,0.2231637127781855,0.35691308382666637,2.5139046281861083e-05,0.125954655195584,0.31572799918911193,0.5460632849819559
79,1.540115643557981e-05,0.30205574172201594,0.6495027888677252,0.8543048403468155,6.071864017398908e-06,0.11669777374395326,0.32557953484731134,0.4441906590668936,1.6486625521887567e-05,0.1576079461172148,0.45249643213342033,0.6366752806390044,2.4219859782050794e-06,0.10092034560391183,0.22766309452816821,0.36119050818070014,5.363784428629199e-06,0.4487246678338335,0.5145348554872733,0.585838636318853
80,2.1516985368419193e-06,0.32138236429698014,0.4093912502197347,0.4715317458248312,4.113902071128519e-06,0.19894369443741391,0.41396761970443235,0.5271664252112539,3.8684119030166025e-06,0.11629145885765084,0.20290624918287692,0.3023358365790377,1.9220644851341642e-05,0.5739407083379561,0.7073321324116614,0.8663290539641741,1.1014048227590568e-05,0.47306026296044407,0.703578051785782,0.7773059206539201
81,3.8147418034517254e-06,0.1654748934650338,0.5039253356099052,0.6053109535612233,7.6221834607226896e-06,0.41373048183433475,0.5534681645057942,0.6256468416153009,2.9980240052634942e-06,0.0646798522998126,0.1382134920866385,0.22338751364705256,2.1338882321655984e-06,0.04314464953961864,0.15351638979024157,0.31592278880315355,4.754733145807843e-06,0.4180399592857928,0.480841205620302,0.533994341496274
82,9.927165975933112e-05,0.7862368422869794,0.9778387020862422,0.9851655251087108,5.463701220163615e-06,0.15604827809315708,0.3095726650400559,0.4281382226042922,4.543433097348714e-06,0.09960470790975998,0.23991100579164037,0.3145499309718959,2.3571064897657667e-05,0.0761050339859938,0.3025312843556515,0.5475395204256507,5.188543382520394e-06,0.4579550595381387,0.5920396204997995,0.6600831182125824
83,0.0005383269862058658,0.182025529406564,0.5640128156641351,0.9600717005378236,5.361201401070817e-06,0.1940103476497899,0.48369403472630185,0.5732840512238104,2.6967638658262305e-06,0.04761131101595116,0.14208959769698198,0.232818520634544,2.5255048683667446e-06,0.12931881708123288,0.28927319186404127,0.4518551184249898,7.048357992251693e-06,0.34033238416805794,0.7034308126094203,0.7664698060474184
84,2.447125816723874e-06,0.10429107985615008,0.3099005244125033,0.4268479204054625,0.0003765803394668414,0.17304215064517153,0.6034556132252539,0.9851894712417467,2.552202252009039e-06,0.052953056482814516,0.1500732350205821,0.24064852050085242,4.625367244066346e-05,0.09704579359187496,0.3187726294315005,0.6064701580566376,6.165295983115572e-06,0.37150533550681764,0.5909571786966853,0.6422348200220107
85,4.21016685712872e-06,0.403091645890696,0.5894569129978608,0.6399196247609297,4.599492871214141e-06,0.3538673328262555,0.4477120583939735,0.5404116405489388,2.6565920454646958e-06,0.11729709626413375,0.23545995311698223,0.32381444005829746,2.217927380634229e-05,0.10979974611618883,0.4277505693476775,0.8299194769427811,3.7853959343037673e-06,0.43906885775181964,0.5294420295464628,0.5885797273555872
86,3.934283163199138e-06,0.5592339456678379,0.6445388583054001,0.7109588941242968,2.963395810254455e-06,0.06378472358844865,0.1695072620471597,0.28021200785401584,4.6787036799123545e-06,0.11845931720862068,0.20877094522689713,0.27995536510162855,5.865380913956032e-06,0.2704213846584482,0.5055989689838919,0.7364692929361548,6.10853713250326e-06,0.3327750808731324,0.508463580708476,0.5752546106058474
87,4.536942063312158e-05,0.09401202627042289,0.20274259393414573,0.31942326191072146,1.1673870942076307e-05,0.05081425369002278,0.14596295850880775,0.30352427842961094,3.0216160087218733e-06,0.06737915469234926,0.16920032446211783,0.2755807042017917,1.7047228418144972e-05,0.16726218232475143,0.6177066431833178,0.8969260600551093,4.44668228213497e-06,0.4645618622652251,0.528932150768534,0.5917119441385106
88,3.545880587752641e-06,0.37251408534564934,0.6493217979916133,0.7193425443467091,6.856305960098675e-06,0.30761292108384036,0.5572938672904236,0.6288437515940353,7.326404753680503e-06,0.06325666401371244,0.20162947065625478,0.3401884753930641,3.060031728366943e-06,0.09264266051589269,0.20792730769748116,0.35119655461046057,4.7585895464138565e-06,0.2576187003853163,0.4289888441385349,0.48913374535175835
89,4.572769332302541e-06,0.44683122024230315,0.6248724789918636,0.6952482109095564,2.8743429417050186e-05,0.32894234390929816,0.7274004362987189,0.8709933613374599,2.5586123669269786e-06,0.03702325089090112,0.1271757921836665,0.20928680979873832,4.6945079675395645e-06,0.06782305966074986,0.24176981500345257,0.4672285972316164,4.539412422975208e-06,0.5592495986289846,0.6171773331697785,0.6681606957549546
90,5.617726602863641e-06,0.4383236520791973,0.715559771794611,0.7829794554390667,8.378422646420154e-06,0.3070097688420434,0.44256225840826746,0.536564769677415,5.635919113239283e-06,0.16016053254191895,0.3362363338986087,0.424212895603979,3.420618693775799e-05,0.26272592044013354,0.4594276484300659,0.6749410125099148,8.964373936025234e-06,0.29529744069904657,0.6126205142004342,0.6563382805702523
91,4.270220067616336e-06,0.29143885514157314,0.5882924840751073,0.6590588768039007,5.3251147162382875e-05,0.14419029731536614,0.33843071887725085,0.4789781653945395,3.0800920033892953e-06,0.07306269087426456,0.19954611922304322,0.2959252416585283,4.278885584560565e-06,0.4646715786457406,0.5796434404926568,0.7193879812677213,5.500222288707716e-06,0.47923845019010963,0.5642628530642291,0.628316822256311
92,3.784717839821871e-06,0.2725089810920841,0.5242918591056759,0.6154401191134811,5.146314343279093e-06,0.35487257985301185,0.5408960494843312,0.6269205392591194,3.5189724215162783e-06,0.14490032597466637,0.37802365844622354,0.4728834512224513,2.1736751977378506e-06,0.12669073064069403,0.2736721633342891,0.43779862581378404,7.753048317994352e-06,0.33764450472348456,0.6649825842153868,0.6980876704277164
93,3.1192918247996456e-06,0.2510441402702356,0.6020408496410973,0.6822389916268183,5.03036394568791e-06,0.20039318368280484,0.47239888407939234,0.5897707552325192,2.6956400073488772e-06,0.046272258853277765,0.17233384748918237,0.2797196393962961,1.5165491224503404e-06,0.04818834397257736,0.14050149523143599,0.2900439120856355,5.489732826067566e-06,0.37648691066050194,0.6344100087228273,0.6855285743436959
94,3.87551187156536e-06,0.2701874724142732,0.5012385825424671,0.6085956475725012,4.2292603037171235e-06,0.12714950460367513,0.3406111708059665,0.45283749329411865,2.7183635364453788e-06,0.06539136828677783,0.12966490031536826,0.2025078209517254,2.3366590235716372e-06,0.04033501438931301,0.11949958372016432,0.21879224976188258,4.368637697971378e-06,0.5344963468115254,0.5967471352939754,0.6451674481707254
95,1.80002495148343e-06,0.05530203113515063,0.1944643881513643,0.32187569147828243,4.514671598492548e-06,0.18005782868726408,0.2777929798739717,0.37668032730379153,5.714525973345961e-06,0.21510365075215043,0.33412897738706115,0.4590486221736306,9.699348198332766e-06,0.14876687016148385,0.5303231395756394,0.858461190615925,5.599237916766911e-06,0.3573798986478948,0.49215661587317316,0.5345401967849581
96,1.4796120214202563e-06,0.053241841433194916,0.16874305648796498,0.3377858840749577,4.879259310626645e-06,0.3298949710299565,0.4941702431702303,0.6122836616703874,7.3536815866122925e-06,0.038171295668222964,0.13159399833954824,0.241150136562051,2.600505601047748e-06,0.10877240951384204,0.224743341266434,0.37213480535291765,1.194559487787465e-05,0.5260915529145543,0.8506528230398289,0.8749393426654826
97,1.5916596676174142e-06,0.05176443544190166,0.13962262329919556,0.23184329167602288,4.3977657080313396e-06,0.1410239027045163,0.3584398077205425,0.46981398928228274,5.529449733434847e-06,0.09647898244164332,0.300682032433647,0.48920095133936725,1.8904370561240822e-06,0.06924805969051008,0.19703477206530756,0.37855396261223645,1.012879291065684e-05,0.3612689758090402,0.8494174641914997,0.8765276290113291
98,1.8532104490163272e-06,0.08891469335313693,0.20620391598920668,0.31822018739191205,4.367261277062984e-06,0.18084024862086304,0.41962553162483074,0.547436524357823,3.604511867147827e-06,0.10106265195099923,0.1905025003609528,0.27910685238994243,5.8860024063947655e-05,0.13103333047653226,0.3951388963301691,0.705365299935011,4.767887313028761e-06,0.39677448541334653,0.6281827687623869,0.6867263038262557
99,2.346532254406144e-06,0.25447409849961483,0.350157798425249,0.4666901796529299,2.8455786547499966e-06,0.18732256095769423,0.27180704821998575,0.38389914885718857,5.487478685558228e-06,0.20138523959621793,0.39205015014224975,0.4980764681825486,1.1173851265304483e-05,0.07398498365549491,0.3050906113213341,0.58732852788357,4.5917041401003435e-06,0.34449587491887323,0.5225822226810398,0.590996725921134
100,6.050385713602929e-06,0.1832710985023605,0.6483476509147028,0.8136608405017625,2.9977997283744442e-06,0.3122801062402302,0.4088952661892883,0.5276942546323319,3.150045335236462e-06,0.035305280661307566,0.14701627023782932,0.258791287742314,2.4672362861230302e-06,0.0589084184893521,0.24414443422820079,0.43160330900215715,4.636269142501752e-06,0.31445665044742005,0.5167316690274437,0.568768571979058
101,1.5474384584582221e-06,0.2219114410374055,0.3535129983857862,0.47044719399021134,3.3928421749148606e-06,0.20957555650661783,0.3176547037895681,0.44670548235103136,6.828377625671533e-06,0.16201955642732752,0.3270124759173577,0.4329572029814608,2.762159520029887e-05,0.17748286451399264,0.6238341275138168,0.9440353831189495,4.059852043636053e-06,0.38009253029202633,0.49241634915576904,0.5637616592589783
102,1.8302257207916895e-06,0.05022639556197607,0.17868295017185978,0.3221201211112815,7.514868596171987e-06,0.23703863864121985,0.556471576619867,0.6721321362610182,3.527133053337187e-06,0.09985406222643757,0.22683703146979073,0.3268594148935593,1.8561436791414878e-06,0.16817367985354056,0.2968421943195585,0.4534200286887453,6.3972804479557586e-06,0.3358529141613244,0.5824630658600607,0.647132971505521
103,1.7077480045613404e-06,0.18805456650016308,0.30100663817759776,0.4193796908569454,9.536677946743843e-06,0.19801881417938302,0.39165122576359274,0.5717560441236087,2.725765612549877e-06,0.06767860278264357,0.1907981286910746,0.317221013641651,2.437378395917589e-06,0.15438105534843663,0.3332451655123807,0.4867311393980663,1.0409629462313055e-05,0.37890290673538474,0.6996279748143498,0.7455768410839103
104,1.6341810078022573e-06,0.19435112098980586,0.3036395622050077,0.3883329558010018,7.74970713458905e-06,0.16409147906706328,0.3824612582687892,0.542944988501965,3.124691693368942e-06,0.02553342939369935,0.0896019937632067,0.15928898842661504,3.506603032271328e-06,0.11594440777005821,0.24163970933184195,0.3961013740832173,5.439564420331018e-06,0.38914000279787075,0.5885479733076727,0.6638989147957653
105,3.275100757276751e-05,0.35316271818184053,0.7662998044461135,0.9350104787007839,7.0201914212338855e-06,0.1256815544456074,0.19651713699053733,0.30296502458805924,3.6817175603776738e-06,0.03753360873126088,0.12978846046888928,0.2580034071513494,2.515104046410907e-06,0.27724200831284157,0.48872187082885016,0.6327263326681283,5.281166576033418e-06,0.3760128316935572,0.720549056509409,0.7675081890264097
106,2.6725004923260348e-06,0.267860546343821,0.371639563530814,0.4723249101602226,4.445749174917764e-06,0.027868861345542534,0.1107641125466918,0.19457228497330686,2.542289405016491e-06,0.03619119422720113,0.14598348780446802,0.2615235967373584,2.9496442772725355e-06,0.10508930913526834,0.3139003735314336,0.5676185761821195,4.194653030779129e-06,0.4345680703357427,0.5865318579271914,0.6521263910470881
107,3.3065718673479738e-06,0.15578060092061718,0.5115975686269333,0.6291942307165947,2.725375967560257e-06,0.23375986600858917,0.34075568972482156,0.45043449054318824,3.1080634582056775e-06,0.12433070438814271,0.2130726404561173,0.314729987943828,7.658085242561604e-06,0.14909873378502836,0.4922288322140834,0.8379820633701608,3.6290530657567405e-06,0.557628947838753,0.6348008650746764,0.6767003314056661
108,3.48602759897502e-06,0.10154091476607245,0.28973950832528267,0.45606794593504163,0.004069079760418095,0.08313156826415229,0.3491959669388597,0.908353426204838,3.2043634468734773e-06,0.1286818714824419,0.27116288962363805,0.3808422334193153,1.3548896267772648e-05,0.6911574710292189,0.7720998398274295,0.837365917055691,4.927234568939981e-06,0.30549523585804345,0.5018396774243229,0.560727360130254
109,2.0885815927898713e-06,0.24372140464073555,0.3720230981937225,0.5039081666080057,7.654736918795969e-06,0.41564532565658346,0.6364543886489118,0.7049955433650401,3.7395946462602623e-06,0.14160831827441234,0.2558521529104445,0.3549118471319064,3.0963294542909052e-06,0.1727963205870025,0.469811152587234,0.7139653359205628,5.423694894345346e-06,0.460368234275215,0.5565518398833454,0.6075922459189688
110,1.8216151042658095e-06,0.2358250118435129,0.35689971375870283,0.4660775551363495,8.136081489980013e-06,0.18902134050197447,0.4043528166865992,0.5201895752043928,6.300352579342723e-06,0.05697754143045034,0.16764145971300046,0.27179848304772974,1.537143046426949e-05,0.07636031386162266,0.3076382974914072,0.6142103212919131,6.85929443772661e-06,0.33334874745439186,0.6635916390126138,0.7197999381259166
111,1.9862980265667177e-06,0.15428290722874513,0.2998587689128421,0.4155537408922015,3.3975202455786918e-06,0.2653811820640342,0.5402384945195108,0.6303208283851774,2.9073760849954814e-06,0.02749605102038206,0.10505400398742896,0.19101335228012842,2.0920953285640217e-06,0.09490568198411523,0.2933912979428063,0.4621637652453957,4.090260408164166e-06,0.3418926929717298,0.561422033182499,0.6337869478422471
112,3.17751157802454e-06,0.19431790338219676,0.44612702083489186,0.5372673442173302,4.817767086792044e-06,0.32480306953818866,0.5069965875705791,0.6272009489878698,2.155769949495168e-06,0.03521284415911225,0.15506840341633454,0.28193193360556323,1.956817576181974e-06,0.0882963238633697,0.28135011804780313,0.4991753592570398,4.282041892848639e-06,0.5065358993479939,0.6150516675533183,0.6838692050532327
113,1.3674159170140085e-06,0.2620526267439376,0.3716015034613594,0.46098676489547297,2.8593106868572332e-06,0.19754286755004166,0.31595782314053916,0.4323226846513244,2.2449262552364263e-06,0.038883484712602376,0.14442995200479833,0.26014844369587614,7.69402645234879e-06,0.39474543999569417,0.6558770710142225,0.8212790373090159,4.3725043394768624e-06,0.40669489539096654,0.49460969642944413,0.560446267875225
114,2.476781359801663e-06,0.2621356179505985,0.36512273445189086,0.4744811363669624,5.303551860666888e-06,0.4610458995005619,0.6120180314892765,0.7040286907679616,5.944021604608056e-06,0.05888415216885985,0.1559778501098934,0.24371630787087986,9.285902004842401e-05,0.12209321785577827,0.37062821600498197,0.7447452193968529,4.378772581438689e-06,0.3977501499858155,0.6079989884534964,0.6559676480328512
115,1.9059130515893304e-06,0.15315503607986994,0.32318333464450216,0.46697023999656145,1.3181274493491484e-05,0.1436240224832522,0.37891779000751175,0.4951787940512806,3.254296825531005e-06,0.024997315247072206,0.11306906848261751,0.23101001871703802,2.163190958248136e-06,0.07836371475060695,0.32490559185753115,0.5128941267108933,7.0779403527550234e-06,0.4790731150997782,0.7540749808790024,0.793415508397431
116,4.504174781819633e-05,0.4367627093083622,0.8220704347766546,0.9597362091644874,4.578070593152507e-06,0.24669005409603675,0.31706319949644984,0.40758916088249963,4.708800097913639e-05,0.16550227250559435,0.3857257865086445,0.5456948236833924,1.0389697747831181e-05,0.07127272218838317,0.2351776392470216,0.38541048753592144,6.712549579427529e-06,0.3044860351949767,0.6518152540508937,0.7080318036871863
117,2.5623136427705613e-06,0.21506684759775233,0.3768160539688903,0.5057753959593356,1.1704035652491322e-05,0.6447070461313217,0.7875084760614345,0.8237976563408793,1.4269402288408062e-05,0.24304286261601146,0.6296748211349761,0.7369656724141557,2.5549617442356008e-06,0.34828934463474637,0.4821671434372876,0.6347363504626553,4.509663327248416e-06,0.5334821382818388,0.5970142613407237,0.6376291906146361
118,1.5013755071392396e-06,0.0725537643116299,0.20504208712520405,0.33590611286379635,1.3886963402603577e-05,0.3884415701613872,0.6465184139593849,0.749701330893523,2.142818129268887e-06,0.03604015628541068,0.12290776680133296,0.21708871535759233,2.5449647211386004e-06,0.38525006047736987,0.5254458457005555,0.641481021686136,3.7581264335350336e-06,0.565471690821035,0.6430020803250626,0.6841524166701127
119,1.6444755044743662e-06,0.07655741089667682,0.18002571989367405,0.28540264578656094,6.025263346026046e-06,0.32281088879924236,0.6164270468277046,0.6989670363619932,2.556630860962929e-06,0.028363097844458632,0.1264942531044932,0.2589239183339606,5.100866001869535e-05,0.13563639319510254,0.42817399872379314,0.7702355875898484,4.063959780238311e-06,0.44807396354720097,0.5479515903571368,0.6157621381294481
120,2.2465219690802784e-06,0.18747658341890702,0.3059450890876669,0.4206119685151983,1.017645620353149e-05,0.0858415885354549,0.2430529623447208,0.4170154937167288,3.362114982540465e-06,0.11125798553872791,0.27483525001319975,0.35910968952889183,5.559743251473912e-06,0.11693650470516995,0.44699001058461485,0.6887255656034018,5.78901271563423e-06,0.2550736064277845,0.33526951873676675,0.4173291518154755
121,1.6005806454833727e-06,0.06956436488358392,0.19880340799797386,0.32136594538558605,3.3013823028735885e-06,0.38047108434015864,0.4642658893915591,0.5827755983749354,1.675248051893686e-05,0.2032641702483741,0.49235236457363796,0.6177416062870186,1.8773363473780952e-06,0.23266399854367875,0.3198975079447999,0.4242394522396318,9.041001841121057e-06,0.29059101877078736,0.7294411173577164,0.7827215743929549
122,2.1540867712453548e-06,0.119186077890916,0.38783796578087226,0.5325581527371827,6.584560321359041e-06,0.29320641640787903,0.5419721348816537,0.6491836983026344,2.3609775954573534e-06,0.023987675801104367,0.10630890045654104,0.20829372640472768,2.0943605938829614e-06,0.14311856882922602,0.3858195076143713,0.5279465839014146,1.1433865287410768e-05,0.09956386498804459,0.3073751695891615,0.39208655968879
123,1.791207487183405e-06,0.18503464940874836,0.3169618943497036,0.44528085938569983,4.6526567557833465e-06,0.27090973104311095,0.36368711303731793,0.4752947041224057,3.080442294255254e-06,0.12112837179394503,0.2468529617937122,0.3351468411576305,9.383414723897668e-06,0.22019552753302762,0.44209711741390184,0.7335578051681977,6.129006443573545e-06,0.1338378060903291,0.2301792195991893,0.3411748400305453
124,2.3638930128125214e-06,0.10367825608485252,0.3001311673530041,0.45724567281993683,3.193245167684326e-06,0.22567969192262113,0.37238852048319576,0.47088179405013314,2.0230210142169465e-05,0.24950336103121434,0.5564802730081333,0.7272298783855107,2.3449798038662853e-06,0.25677422392837956,0.3871349042119962,0.5109352170678141,3.94163083794288e-06,0.3531825281996904,0.5127929996849351,0.5678109542304729
125,2.4297971549673316e-06,0.14448720306196147,0.32032830579273924,0.43631899302271854,2.919486548102527e-06,0.3345299086825292,0.419865708577893,0.4960692359325081,7.313736500013424e-06,0.21023409527371428,0.36895970534719397,0.4282873031419561,8.52641649177708e-06,0.25182075432835344,0.6950439694243143,0.8804017203595388,1.1567830141802252e-05,0.26841242317861363,0.5942590844727274,0.652843799523621
126,2.3785112954357364e-06,0.25737860929247136,0.4930825129712307,0.5715736385863919,5.997808762052173e-06,0.4193540045420153,0.5086761994810357,0.5885840783805667,1.2298323151492607e-05,0.3151542352850633,0.6184082842514308,0.7046126861967265,3.537691392742001e-06,0.09617766713833183,0.24446504765747806,0.5151943191831009,7.0202090941157635e-06,0.38861636415000644,0.7108528863352801,0.7756558754828203
127,1.062363635831393e-06,0.06784050016609974,0.1999327616354856,0.3299800034621604,7.509385486793354e-06,0.2982599366410132,0.41551352932429025,0.5059422244321325,2.1394274068754876e-06,0.07399326594990492,0.17374819429024888,0.29420484817783504,1.5383487061048138e-06,0.07303009414795561,0.265166642004831,0.4126373330232156,4.925196689535151e-06,0.49371020509775554,0.6276291409606511,0.6818988042257309
128,1.834885722660864e-06,0.0968221545190839,0.28985710804041837,0.465059398735796,3.127584771213225e-06,0.30829788590181667,0.486097975900976,0.599680448011275,4.606928234598356e-06,0.10024382623232869,0.3369282279082924,0.4723179152053339,1.9154216496235557e-05,0.7835855208563658,0.8867362601010587,0.9308979923838767,2.6037053777525164e-06,0.36664157476790626,0.4331513294618531,0.483175547742509
129,1.3753178768641217e-06,0.058519890313254413,0.16257857930743724,0.29460493125810056,3.0696943522119796e-06,0.19474289965057828,0.4339081685268102,0.577786444320496,1.152908386831059e-05,0.3400710613583291,0.5846847728099678,0.7031397126951053,2.413307815615535e-06,0.1664665038821365,0.4264223560450883,0.6206127880234249,3.1075025297499482e-06,0.4729166317874249,0.5990613629221845,0.6533878289173445
130,1.711239902984174e-06,0.057657068533252795,0.16411911673149457,0.2817021870270949,7.446977186598081e-06,0.23578370518823022,0.5052299967016056,0.6502668129997433,2.059189064459019e-06,0.056649248835094604,0.16278320891180245,0.2594008283037619,3.5675753617059226e-06,0.23273814078782687,0.5206617976153864,0.6892622743971073,3.9460036270520855e-06,0.38263615691905156,0.4691087564349722,0.5505851351504913
131,1.7606831234927722e-06,0.1833604433507811,0.3419690293483275,0.4528122980171769,1.083841938188155e-05,0.3931665323863109,0.7720194157153076,0.8448909063964106,3.828302904487367e-06,0.05287394599169821,0.19435941410206312,0.28660584752377394,3.30122195109277e-06,0.15413144405702708,0.4581580310474058,0.6101489622635022,8.201590728390617e-06,0.18349944426810244,0.331789555436921,0.4228145421175088
132,1.377027945606725e-06,0.15759968218384893,0.2950464148608513,0.42894430395906025,2.124399075517429e-06,0.08374562596564554,0.26740113081374334,0.4405579110102722,2.0561514258886136e-06,0.09927841457753822,0.22587548188291526,0.3361002581136451,6.24188965286562e-06,0.10699016595222631,0.46361693642652113,0.7731994748364353,2.631410323952586e-06,0.4100365908288534,0.5062866481452214,0.5760913637845846
133,1.7049184140023807e-06,0.10263958184401346,0.37351563177224273,0.5100951996031459,2.577238649128667e-06,0.21506185169772557,0.32698551284788646,0.4233147026838271,3.6132911337897165e-06,0.08542418445355578,0.3132152315234,0.49497733877490646,1.6515867543559216e-06,0.05569310042141132,0.18805494332968214,0.3877450841018421,2.921541939588795e-06,0.518568863716872,0.6195001499945256,0.6750178211591886
134,1.7696152619918713e-06,0.1443732111151601,0.24958592366683552,0.3570866819512522,4.64573216260113e-06,0.41012216982153615,0.49421837236727445,0.5791863998083886,7.378770671366296e-06,0.24092134656906172,0.4796812803633737,0.5657777655820836,3.187786258891754e-06,0.21066706080628864,0.41874644696187946,0.6419140227294664,3.8021915709736037e-06,0.45937492392833457,0.6389466132376679,0.686363443853306
135,2.154926610692425e-06,0.17427257565566834,0.2702456465775592,0.41876066345487223,4.4569402989973693e-05,0.15792227685194674,0.3022173118837223,0.44503038487427893,5.683787357919673e-06,0.09245919208206024,0.2373155731223607,0.3920681961498922,2.012477958122722e-06,0.09636870580785106,0.3497888449973287,0.5339653946144488,3.1349636721574045e-06,0.46740034304925443,0.5825804971113129,0.6473323583721375
136,1.4035508968143709e-06,0.23594459535901044,0.33638251032074423,0.4507067107290457,3.122633522970476e-06,0.22863170829330925,0.4856116521560442,0.5856065502145056,4.515695625386417e-06,0.20983094761197274,0.3815155771784839,0.5014354768585377,6.127357952695345e-06,0.22252181762110956,0.41142103491566023,0.65937633331039,9.58303316641487e-06,0.5979824197490421,0.839383734825796,0.872811435120918
