epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,nll_energy
50,0.34042278092706846,0.134186357375441,0.28312298158729116,0.48013704098295085,0.37406956808220926,0.4642323761773347,0.11227688628316693,0.22077141628395475,0.118773640251334,-0.037743530037345714
55,0.4347021743661348,0.10787348864407145,0.3964076311492108,0.5058538081303763,0.40959088099051516,0.4941870942060331,0.10233056042369917,0.21447465155638284,0.10655120080576405,-0.04444570186186978
60,0.45550491127436643,0.06937946603166567,0.41905774509686733,0.445121469607405,0.3460405671332602,0.4344199392715914,0.11861375664773345,0.2626280394620295,0.1222343693086906,-0.044820516663730214
65,0.2920869079317953,0.08032361583159289,0.26290601275653536,0.5147696709034156,0.37818345951488713,0.5008258799668748,0.09828153791829376,0.21097836329484387,0.10381989121659191,-0.04360983107679831
70,0.2516755136275937,0.11380356954622188,0.23010840453255388,0.5123463680583585,0.37606443191760675,0.4922153019575018,0.09906342298491122,0.26764791984047787,0.10646651633267656,-0.04830601215902315
75,0.9966760220657881,0.999913069708046,0.9995937877239703,0.5038283300102241,0.40661737723720653,0.4879413003356031,0.03284619628543317,0.06886455309120278,0.03463758610843184,-0.04561080436013238
80,0.3199315019102113,0.08116946362944429,0.31454833734478416,0.4853748128000252,0.38331353417784225,0.4739161871591933,0.10263033036984515,0.2638040811454927,0.10778242774085031,-0.047427421039826986
85,0.4141818358011747,0.07193877637055898,0.3562683851012347,0.5053067378158571,0.3841890678050908,0.49103818128604515,0.09757593448996088,0.21817262735942386,0.10287174581210949,-0.04923708002193391
90,0.4342771118137013,0.07054497728044772,0.41397024269570665,0.5135848821205664,0.39363992870908504,0.49619549546022157,0.09602520749441482,0.23659174948286366,0.10231987093399214,-0.05078483873772337
95,0.4211544670019906,0.13805653785063646,0.36730323351191485,0.5187290510002324,0.3945104773266489,0.49736823086890736,0.09385353032573258,0.20458031573612667,0.10176020894051828,-0.053085473860255646
100,0.337185707914189,0.17732001080428927,0.2884113195221659,0.5326279827405421,0.4403426801843839,0.5221083673426686,0.09062889612687502,0.20521745779818923,0.09391084230876165,-0.05279891023551692
105,0.4244035712165628,0.30500108210580146,0.4088191951572135,0.48001378647731024,0.3875650533644081,0.4681625470255416,0.096331880297744,0.18877946253212088,0.10075726815538695,-0.05343875943954842
110,0.415391638463007,0.25375993006572733,0.3331799837700803,0.4988997380593989,0.4099295238164871,0.48715642059390907,0.09817519815812008,0.18486441415580018,0.10322293238890853,-0.05263823964785299
115,0.4017656365719413,0.18126725020338752,0.36540904166659277,0.517003848497805,0.4256558192499243,0.5043864676852722,0.08985091254095688,0.2021151645767999,0.09409050765583826,-0.05513292480813432
120,0.3617421676173003,0.07082298773723594,0.34175608937707486,0.48434966094741394,0.4095339835412285,0.47849945143250644,0.09650693762123859,0.1793958514611786,0.09934301723240221,-0.05830829936823065
125,0.34860518647390826,0.06545629691861386,0.34411151736103585,0.46527894538017883,0.3712212349438728,0.44989612168136256,0.10454444203942832,0.18510252085808215,0.11040337877877862,-0.052457863908734435
130,0.36239636415749504,0.08703599634752528,0.3671633259148274,0.493980814245209,0.4169794324570815,0.488748914388714,0.09660155048320125,0.18704752102356065,0.09952160759449097,-0.058513008853535386
135,0.3809696033203799,0.1100304157160396,0.3693489041405673,0.5000463254681156,0.39028119293580443,0.48487340059010287,0.09883132065884438,0.19505465280002496,0.10426147750802708,-0.058624711684578903
140,0.4175104280295861,0.052951271911004114,0.3800997869688533,0.4629045859329045,0.3608686027257762,0.4449574465528649,0.09843698170575609,0.2000929835667033,0.10416067954202206,-0.057034894133185514
145,0.4273625420150687,0.11782136593642521,0.39566537847555316,0.5116634298895761,0.42773798529312046,0.5010807014126045,0.09506737185171099,0.18309175683431084,0.0988984434508754,-0.06001438812617843
150,0.26573085820271625,0.06785772239207907,0.2633147889747572,0.5207547134891525,0.4302981679330798,0.512687956611437,0.09203248882230736,0.17628183968070793,0.09512676917635611,-0.0615711877280109
155,0.25526991984381403,0.09389026153757292,0.2539552375574689,0.5127392438742338,0.43110333391350053,0.5091485106688095,0.0927597095145559,0.1763408469299258,0.09555269801434481,-0.06027364728844747
160,0.34564393235661095,0.14241747738056096,0.3379660897704904,0.526912391021235,0.43261365733544915,0.5136734238042584,0.09329066648023385,0.19769468907311943,0.09816078192624517,-0.057759455305993794
165,0.6718251388369207,0.523446058739302,0.6331814648842612,0.5293933459049919,0.45007047046620485,0.522361356929494,0.08025221550607141,0.1586166330307759,0.08281071167908216,-0.05924992330691327
170,0.33262839518700416,0.10617534188997235,0.310945641339691,0.5202574009605931,0.45257810210381155,0.5140442743206242,0.09057158203627783,0.18563006508072416,0.09374599206944612,-0.061813859984842456
175,0.2331393975474106,0.11152587672178067,0.22192508091626584,0.483854691241531,0.40339051399441167,0.47476553032876717,0.0993313830335117,0.1909864751709806,0.10236568953872965,-0.06320072641563662
180,0.31849594901746636,0.12835209647853107,0.3094679008088387,0.5202938442787997,0.4174037763154333,0.505539521085488,0.09225229577521608,0.1681399861958439,0.09699199078901036,-0.06183193631854554
185,0.32600547225298737,0.08673859049627183,0.3176416467605833,0.489148272020825,0.417097041781447,0.48066662565330315,0.09527982837448937,0.1643103553715581,0.09742297289309085,-0.06247912539657585
190,0.24980207482549363,0.0732177369807217,0.23956047241673464,0.5204731669087302,0.41329422249959413,0.5023496069973121,0.09359390761317074,0.19558699426791218,0.09989878083190032,-0.06350816672334207
195,0.2669882684943221,0.08835454321254896,0.25791178213082183,0.5117356706533368,0.4136614727930972,0.49375861872084514,0.09290240994090498,0.1696843768320957,0.09977468704705325,-0.06391973759335498
200,0.35702881753740706,0.07497938411235083,0.3420731897116603,0.5186397691596635,0.4447763494507,0.5114337070627174,0.09207638563408202,0.1618970756915713,0.09480884704629242,-0.0643981854382251
205,0.3504957364747897,0.09217017185341693,0.33839740224224674,0.5144877537678163,0.4509387935336395,0.5090957242557855,0.09212305210775999,0.17380158173986557,0.09610695294531899,-0.06412076741403135
210,0.33245443949485726,0.05608955617721843,0.3090442835830405,0.5144495032837804,0.454458413011923,0.5078510364894111,0.09385367211827503,0.15781700567044607,0.09629340401711634,-0.06579253425675323
215,0.6413514923343829,0.6709909991051511,0.6738246472727577,0.5224774201650014,0.4599035652831539,0.517664682131831,0.06671948133263322,0.11577360445806484,0.06859522778011015,-0.060533018441743296
220,0.31918153895996215,0.09248776609634829,0.3082328915973453,0.5156713606072038,0.4598220167903431,0.5173388062499062,0.09338418719235626,0.15248132177081886,0.09453375792772134,-0.06758110089768579
225,0.44883010028768017,0.4169094552711321,0.4516992086040352,0.5284227904313014,0.45869084811701993,0.5232542576972833,0.08310464839308561,0.1360947789921651,0.08501802523286602,-0.06422947474842877
230,0.41636220948314634,0.05931556991750686,0.38130495181884133,0.4914384406906987,0.4268874268384223,0.488977517307345,0.09323386102044148,0.15702020824619453,0.0961926126077018,-0.06552942275824422
235,0.3529763342820338,0.08089340357362437,0.3443302575561126,0.5155907991526739,0.44924963683370694,0.5116646631355637,0.09385990007005157,0.1567329210130898,0.09606410396774105,-0.06887431076355306
240,0.35000664814990334,0.05140002162260356,0.3121831605038265,0.4989542982627982,0.4416943119727192,0.4964929140743797,0.09707271476389392,0.17044635379237566,0.09958636750207259,-0.06777841321882563
245,0.23221111208740747,0.11116105167478327,0.23341777065171895,0.5189115816000592,0.44845058284352196,0.5145686769498622,0.09276611319724465,0.1649460474700382,0.09580997146270943,-0.06804765884676672
250,0.33646289049743033,0.04382852795642364,0.30272877458088543,0.5206359564624512,0.46232727325078044,0.5156430546740461,0.09174181857247843,0.16450164768466702,0.09421755021687403,-0.0695670259227642
255,0.9669282752011265,0.996068584235194,0.9942473312212563,0.5083359144931254,0.44992590275790184,0.5047350223716686,0.0554570154456371,0.09770203798743271,0.05682571431288799,-0.0697435926961834
260,0.8422422927354238,0.842701020699127,0.8474157553106617,0.5008412682271997,0.47965653786597334,0.5151061534403433,0.08203255444841837,0.12547572441816618,0.08091532740632046,-0.07208188954137738
265,0.5785688126674701,0.5600853323914822,0.5776880025507265,0.512390797172886,0.4644757764452893,0.5130295884159991,0.08693958022850978,0.15645716852343478,0.08961621399549743,-0.0692881491259051
270,0.5039874609060842,0.4544699094960866,0.49189889400448544,0.49534744147956306,0.4536895686460977,0.4968672428060276,0.08947664765168242,0.14636092489017555,0.09124019529821911,-0.06881454891600293
275,0.47411376554610385,0.4344806074224054,0.4640363734525929,0.509040476208017,0.46084700788080557,0.5122828552444635,0.09153863643327369,0.16401204371692457,0.09336703182717054,-0.07024120131038437
280,0.4346140013905822,0.3775059862600076,0.4247196060891099,0.5157370051728046,0.4659996893187654,0.5161780956779041,0.08902854159753207,0.15196828654399488,0.09080113582984745,-0.07056521113033751
285,0.5279909096497918,0.18041664292727597,0.5195350693932045,0.5095546994467876,0.4728073154648304,0.514944374008284,0.0926483931346451,0.1527801261808714,0.09380655033311935,-0.07023263557750867
290,0.339693588476034,0.29385866475216654,0.3389928677238315,0.5245119958461256,0.4866682103275936,0.5305704789470718,0.08891811168590935,0.18329201146187069,0.08996808780664597,-0.07044571734231996
295,0.34111410177714124,0.21902357423322782,0.31064840581276526,0.480551207428606,0.4549402820775201,0.49073567437181775,0.09391465068367923,0.14216632045836664,0.09479274521583032,-0.07203679683341255
