epoch,pearson_aleatoric,pearson_epistemic,pearson_total,spearman_aleatoric,spearman_epistemic,spearman_total,ause_aleatoric,ause_epistemic,ause_total,nll_energy
200,0.6092462888713762,0.6070583925128703,0.6087308812164117,0.5170068199076872,0.4416260612787085,0.5083519133642013,0.0884510201973467,0.1331492648704976,0.0879820227464408,-0.04823875713285221
205,0.8002836657510769,0.7960852983190543,0.7991456838115694,0.5154861269123076,0.4419895580014787,0.5045665830141678,0.08664829794858403,0.1296457525900985,0.08789117403417257,-0.0427998785597908
210,0.2929328327415926,0.2886224162146319,0.2919171694287917,0.5156574458282994,0.4471406614042864,0.5035301026676289,0.08892831508179694,0.13940814505905463,0.09092729089517997,-0.04368156849539335
215,0.7290607565257413,0.7948610443156574,0.7625269612772432,0.5155893540407931,0.4499991197016091,0.5090573121664413,0.08939194513904232,0.12356521548343186,0.08922977225737641,-0.04437109673822226
220,0.5581187563279767,0.5591948665121173,0.558477495857034,0.5206211485098914,0.45644836335640837,0.5168479956860602,0.08686792802105853,0.12852451119002742,0.0862559491005837,-0.046778949808209055
225,0.4529125701498363,0.461916906546511,0.4549638476093368,0.5180936912004458,0.4477189193385965,0.5106198842175138,0.08661299554887944,0.12472679541869877,0.08600563389690478,-0.049729340925070684
230,0.09610376955199967,0.10364022824900576,0.09768282456316567,0.489026449355977,0.42438920939726876,0.4860865446148245,0.09228059836869759,0.1470542872793352,0.09196719194182676,-0.04740550907455365
235,0.5442159954170455,0.5367473706681142,0.5422416335712991,0.5189631156515359,0.4456814007193158,0.5085526598227518,0.08515476225474283,0.12380406679838882,0.08600313670946438,-0.045893413704807706
240,0.6025698404809278,0.6069116700991627,0.6037858854912175,0.5020581388736312,0.43503214441773896,0.49538167716086884,0.08815272035217223,0.1311979411862794,0.08958817026116278,-0.04754013954543734
245,0.5576592782271939,0.5644955205792015,0.5590663265914272,0.5160362841348283,0.4288490164333307,0.5008247772550276,0.08610440228504623,0.13785236390848812,0.08777651641108501,-0.04567761571288941
250,0.640569958209622,0.6460679617096877,0.6419450806592392,0.5183418391841564,0.450318248355017,0.5091628949114874,0.08442436984986502,0.12106487489815902,0.08453733300324465,-0.04737667891366159
255,0.8097577335419908,0.9613450262351075,0.922023937793831,0.5162469100210519,0.4552342669636908,0.5111720719275268,0.06752226925884744,0.0972878210385964,0.06651144794513333,-0.044391461999156
260,0.6768827769600877,0.6652821547794348,0.690527347657908,0.5001661391019985,0.4631729711094457,0.5061967129726402,0.08428280096212282,0.11280949271159241,0.08061568666034372,-0.046425778351219534
265,0.41370066085049456,0.42078828893714615,0.4168459242643954,0.508227957150245,0.45354821993646893,0.5053190581734276,0.08597483332734138,0.1268792690256422,0.0859619156982291,-0.04686608159783762
270,0.6112773480573183,0.6182718484089632,0.6145982657354842,0.5004442408775797,0.4392177115895489,0.48961881564939197,0.08700296550289671,0.12545056346181604,0.09011219962502134,-0.04252340658525938
275,0.7592937928311513,0.7767015770235226,0.7683649037320734,0.501870750991818,0.4435667116621057,0.4968928135462047,0.08585502901602232,0.1224737325676013,0.08737579569324012,-0.047942925791535
280,0.6570197927457261,0.6603959655359672,0.659868809562204,0.5164022120030114,0.46148737507102944,0.5119923642167973,0.08423748756962766,0.11273092925361305,0.08322374282111838,-0.04672043802149451
285,0.18127731563698066,0.178061563645998,0.18188219556916374,0.5108407583531407,0.46285733621003927,0.5089176267958891,0.0925194910118147,0.12463553621411294,0.09253781494737345,-0.03849481767645431
290,0.6308016057914543,0.625804927577484,0.6295575325694034,0.5220611041711294,0.473355060094039,0.521634776955583,0.08415457593261993,0.12107007691202071,0.08301502633748031,-0.04810381033656243
295,0.5808750320017941,0.5787093859392505,0.5808708414744902,0.492637273639048,0.4502538832621833,0.4927369934703256,0.08828175772966144,0.11890618472858915,0.08727801440627125,-0.04661516017058519
